"time","open","high","low","close","volume"
"2024-05-21T09:08:00.000Z","0.18925","0.18925","0.18925","0.18925","0.00000000"
"2024-05-21T09:09:00.000Z","0.18925","0.18925","0.18925","0.18925","0.00000000"
"2024-05-21T09:10:00.000Z","0.18955","0.18955","0.18955","0.18955","681.15747823"
"2024-05-21T09:11:00.000Z","0.18955","0.18955","0.18955","0.18955","0.00000000"
"2024-05-21T09:12:00.000Z","0.18955","0.18955","0.18955","0.18955","0.00000000"
"2024-05-21T09:13:00.000Z","0.18955","0.18955","0.18955","0.18955","0.00000000"
"2024-05-21T09:14:00.000Z","0.18955","0.18955","0.18955","0.18955","0.00000000"
"2024-05-21T09:15:00.000Z","0.18962","0.18962","0.18962","0.18962","4326.93597000"
"2024-05-21T09:16:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:17:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:18:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:19:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:20:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:21:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:22:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:23:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:24:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:25:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:26:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T09:27:00.000Z","0.18930","0.18930","0.18930","0.18930","1671.64653000"
"2024-05-21T09:28:00.000Z","0.18930","0.18930","0.18930","0.18930","0.00000000"
"2024-05-21T09:29:00.000Z","0.18921","0.18921","0.18921","0.18921","135.30201000"
"2024-05-21T09:30:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:31:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:32:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:33:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:34:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:35:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:36:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:37:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:38:00.000Z","0.18921","0.18921","0.18921","0.18921","0.00000000"
"2024-05-21T09:39:00.000Z","0.18917","0.18917","0.18917","0.18917","264.31252313"
"2024-05-21T09:40:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T09:41:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T09:42:00.000Z","0.18880","0.18880","0.18880","0.18880","632.37304878"
"2024-05-21T09:43:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:44:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:45:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:46:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:47:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:48:00.000Z","0.18880","0.18880","0.18880","0.18880","0.00000000"
"2024-05-21T09:49:00.000Z","0.18891","0.18891","0.18891","0.18891","264.31252313"
"2024-05-21T09:50:00.000Z","0.18891","0.18891","0.18891","0.18891","0.00000000"
"2024-05-21T09:51:00.000Z","0.18891","0.18891","0.18891","0.18891","0.00000000"
"2024-05-21T09:52:00.000Z","0.18903","0.18911","0.18903","0.18911","11142.77262455"
"2024-05-21T09:53:00.000Z","0.18911","0.18911","0.18911","0.18911","0.00000000"
"2024-05-21T09:54:00.000Z","0.18911","0.18911","0.18911","0.18911","0.00000000"
"2024-05-21T09:55:00.000Z","0.18907","0.18907","0.18906","0.18906","3000.00000000"
"2024-05-21T09:56:00.000Z","0.18906","0.18906","0.18906","0.18906","0.00000000"
"2024-05-21T09:57:00.000Z","0.18906","0.18906","0.18906","0.18906","0.00000000"
"2024-05-21T09:58:00.000Z","0.18906","0.18906","0.18906","0.18906","0.00000000"
"2024-05-21T09:59:00.000Z","0.18906","0.18906","0.18906","0.18906","0.00000000"
"2024-05-21T10:00:00.000Z","0.18916","0.18916","0.18916","0.18916","76.80189000"
"2024-05-21T10:01:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:02:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:03:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:04:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:05:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:06:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:07:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:08:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:09:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:10:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:11:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:12:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:13:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:14:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:15:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:16:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:17:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:18:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:19:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:20:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:21:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:22:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:23:00.000Z","0.18916","0.18916","0.18916","0.18916","0.00000000"
"2024-05-21T10:24:00.000Z","0.18962","0.18962","0.18962","0.18962","2374.28910452"
"2024-05-21T10:25:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T10:26:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T10:27:00.000Z","0.18962","0.18962","0.18962","0.18962","0.00000000"
"2024-05-21T10:28:00.000Z","0.18946","0.18952","0.18946","0.18952","5500.00000000"
"2024-05-21T10:29:00.000Z","0.18952","0.18952","0.18952","0.18952","0.00000000"
"2024-05-21T10:30:00.000Z","0.18958","0.18958","0.18958","0.18958","149.84200000"
"2024-05-21T10:31:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:32:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:33:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:34:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:35:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:36:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:37:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:38:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:39:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:40:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:41:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:42:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:43:00.000Z","0.18958","0.18958","0.18958","0.18958","0.00000000"
"2024-05-21T10:44:00.000Z","0.18900","0.18905","0.18900","0.18905","3367.36736737"
"2024-05-21T10:45:00.000Z","0.18905","0.18905","0.18905","0.18905","0.00000000"
"2024-05-21T10:46:00.000Z","0.18905","0.18905","0.18905","0.18905","0.00000000"
"2024-05-21T10:47:00.000Z","0.18911","0.18912","0.18911","0.18912","689.16468411"
"2024-05-21T10:48:00.000Z","0.18893","0.18893","0.18893","0.18893","52.92965648"
"2024-05-21T10:49:00.000Z","0.18893","0.18893","0.18893","0.18893","0.00000000"
"2024-05-21T10:50:00.000Z","0.18893","0.18893","0.18893","0.18893","0.00000000"
"2024-05-21T10:51:00.000Z","0.18853","0.18863","0.18853","0.18863","4849.14914915"
"2024-05-21T10:52:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:53:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:54:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:55:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:56:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:57:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:58:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T10:59:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T11:00:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T11:01:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T11:02:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T11:03:00.000Z","0.18863","0.18863","0.18863","0.18863","0.00000000"
"2024-05-21T11:04:00.000Z","0.18896","0.18896","0.18896","0.18896","2600.00000000"
"2024-05-21T11:05:00.000Z","0.18896","0.18896","0.18896","0.18896","0.00000000"
"2024-05-21T11:06:00.000Z","0.18896","0.18896","0.18896","0.18896","0.00000000"
"2024-05-21T11:07:00.000Z","0.18896","0.18896","0.18896","0.18896","0.00000000"
"2024-05-21T11:08:00.000Z","0.18896","0.18896","0.18896","0.18896","0.00000000"
"2024-05-21T11:09:00.000Z","0.18896","0.18896","0.18896","0.18896","0.00000000"
"2024-05-21T11:10:00.000Z","0.18917","0.18917","0.18917","0.18917","676.85534000"
"2024-05-21T11:11:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:12:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:13:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:14:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:15:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:16:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:17:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:18:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:19:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:20:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:21:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:22:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:23:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:24:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:25:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:26:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:27:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:28:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:29:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:30:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:31:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:32:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:33:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:34:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:35:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:36:00.000Z","0.18917","0.18917","0.18917","0.18917","0.00000000"
"2024-05-21T11:37:00.000Z","0.18999","0.18999","0.18999","0.18999","646.76998000"
"2024-05-21T11:38:00.000Z","0.18999","0.18999","0.18999","0.18999","0.00000000"
"2024-05-21T11:39:00.000Z","0.18999","0.18999","0.18999","0.18999","0.00000000"
"2024-05-21T11:40:00.000Z","0.18999","0.18999","0.18999","0.18999","0.00000000"
"2024-05-21T11:41:00.000Z","0.18999","0.18999","0.18999","0.18999","0.00000000"
"2024-05-21T11:42:00.000Z","0.18990","0.18990","0.18990","0.18990","1073.45951752"
"2024-05-21T11:43:00.000Z","0.18990","0.18990","0.18990","0.18990","0.00000000"
"2024-05-21T11:44:00.000Z","0.18990","0.18990","0.18990","0.18990","0.00000000"
"2024-05-21T11:45:00.000Z","0.18990","0.18990","0.18990","0.18990","0.00000000"
"2024-05-21T11:46:00.000Z","0.18990","0.18990","0.18990","0.18990","0.00000000"
"2024-05-21T11:47:00.000Z","0.18990","0.18990","0.18990","0.18990","0.00000000"
