"time","open","high","low","close","volume"
"2023-07-14T00:00:00.000Z","1652.78000000","1657.07000000","1579.76000000","1595.49000000","328.91900000"
"2023-07-13T00:00:00.000Z","1649.67000000","1712.13000000","1600.00000000","1645.45000000","987.42890000"
"2023-07-12T00:00:00.000Z","1650.04000000","1691.57000000","1647.17000000","1649.67000000","368.30180000"
"2023-07-11T00:00:00.000Z","1711.96000000","1715.02000000","1645.00000000","1651.46000000","485.87360000"
"2023-07-10T00:00:00.000Z","1702.00000000","1740.00000000","1690.00000000","1711.68000000","428.19170000"
"2023-07-09T00:00:00.000Z","1664.21000000","1800.00000000","1646.04000000","1702.00000000","500.61850000"
"2023-07-08T00:00:00.000Z","1686.88000000","1703.00000000","1646.62000000","1662.16000000","420.44840000"
"2023-07-07T00:00:00.000Z","1730.47000000","1751.56000000","1670.00000000","1689.60000000","875.92430000"
"2023-07-06T00:00:00.000Z","1790.69000000","1803.20000000","1730.00000000","1730.47000000","352.92270000"
"2023-07-05T00:00:00.000Z","1817.06000000","1825.47000000","1751.14000000","1796.71000000","276.96600000"
"2023-07-04T00:00:00.000Z","1827.45000000","1832.00000000","1799.24000000","1817.06000000","208.41450000"
"2023-07-03T00:00:00.000Z","1827.94000000","1870.00000000","1812.52000000","1826.95000000","420.04180000"
"2023-07-02T00:00:00.000Z","1833.37000000","1838.00000000","1801.00000000","1827.94000000","229.61780000"
"2023-07-01T00:00:00.000Z","1836.03000000","1843.47000000","1808.91000000","1833.39000000","160.08110000"
"2023-06-30T00:00:00.000Z","1781.95000000","1844.50000000","1750.00000000","1828.20000000","591.37760000"
"2023-06-29T00:00:00.000Z","1786.05000000","1803.32000000","1769.16000000","1781.92000000","344.10780000"
"2023-06-28T00:00:00.000Z","1804.50000000","1810.72000000","1785.00000000","1785.61000000","338.01590000"
"2023-06-27T00:00:00.000Z","1798.00000000","1825.00000000","1790.00000000","1804.50000000","349.59760000"
"2023-06-26T00:00:00.000Z","1834.50000000","1847.00000000","1789.00000000","1799.00000000","687.68040000"
"2023-06-25T00:00:00.000Z","1815.00000000","1850.00000000","1808.91000000","1833.50000000","551.93520000"
"2023-06-24T00:00:00.000Z","1840.69000000","1843.85000000","1810.00000000","1817.49000000","474.53450000"
"2023-06-23T00:00:00.000Z","1803.61000000","1840.69000000","1793.61000000","1840.00000000","1074.44200000"
"2023-06-22T00:00:00.000Z","1856.51000000","1888.75000000","1795.00000000","1803.00000000","1237.45380000"
"2023-06-21T00:00:00.000Z","1796.49000000","1880.00000000","1791.33000000","1855.39000000","2034.28790000"
"2023-06-20T00:00:00.000Z","1738.00000000","1798.57000000","1724.03000000","1796.49000000","1229.16110000"
"2023-06-19T00:00:00.000Z","1727.48000000","1745.77000000","1712.81000000","1737.03000000","826.43330000"
"2023-06-18T00:00:00.000Z","1734.70000000","1750.25000000","1725.01000000","1727.48000000","598.57610000"
"2023-06-17T00:00:00.000Z","1731.99000000","1760.91000000","1723.00000000","1734.24000000","900.63180000"
"2023-06-16T00:00:00.000Z","1692.94000000","1736.60000000","1680.73000000","1731.99000000","1257.20890000"
"2023-06-15T00:00:00.000Z","1677.94000000","1702.12000000","1655.97000000","1692.00000000","1513.41940000"
"2023-06-14T00:00:00.000Z","1759.74000000","1773.45000000","1668.92000000","1677.94000000","1713.73660000"
"2023-06-13T00:00:00.000Z","1754.00000000","1772.84000000","1744.27000000","1758.88000000","1983.80680000"
"2023-06-12T00:00:00.000Z","1754.50000000","1760.99000000","1734.09000000","1753.99000000","2867.66620000"
"2023-06-11T00:00:00.000Z","1759.24000000","1774.31000000","1725.00000000","1753.25000000","3454.83770000"
"2023-06-10T00:00:00.000Z","1838.24000000","1842.35000000","1730.00000000","1759.50000000","6087.42810000"
