"time","low","high","open","close","volume"
"2023-07-31T00:00:00.000Z",1.7305,1.8172,1.7846,1.7496,1034791.51
"2023-08-01T00:00:00.000Z",1.7023,1.7934,1.7488,1.793,616543.04
"2023-08-02T00:00:00.000Z",1.7466,1.8043,1.7931,1.7631,557311.87
"2023-08-03T00:00:00.000Z",1.7373,1.7865,1.7625,1.7645,494360.06
"2023-08-04T00:00:00.000Z",1.7118,1.7805,1.7637,1.7301,706385.24
"2023-08-05T00:00:00.000Z",1.6001,1.7294,1.7294,1.6153,1647966.93
"2023-08-06T00:00:00.000Z",1.609,1.6741,1.6153,1.6222,1336626.26
"2023-08-07T00:00:00.000Z",1.5342,1.659,1.6217,1.5937,1821971.19
"2023-08-08T00:00:00.000Z",1.5694,1.6485,1.5874,1.6298,1251582.72
"2023-08-09T00:00:00.000Z",1.6279,1.7155,1.628,1.6641,1418422.87
"2023-08-10T00:00:00.000Z",1.6573,1.7336,1.6654,1.6876,1253407.42
"2023-08-11T00:00:00.000Z",1.6619,1.7174,1.6878,1.6777,702076.15
"2023-08-12T00:00:00.000Z",1.6647,1.699,1.679,1.6697,453452.78
"2023-08-13T00:00:00.000Z",1.637,1.6945,1.6699,1.6492,655463.78
"2023-08-14T00:00:00.000Z",1.6381,1.7653,1.6488,1.718,1304005.89
"2023-08-15T00:00:00.000Z",1.5802,1.738,1.7171,1.6227,1230516.72
"2023-08-16T00:00:00.000Z",1.5346,1.6304,1.6207,1.5675,932108.15
"2023-08-17T00:00:00.000Z",1.257,1.6075,1.5681,1.445,1852524.42
"2023-08-18T00:00:00.000Z",1.4002,1.4676,1.4432,1.4219,1383414.18
"2023-08-19T00:00:00.000Z",1.3966,1.4458,1.4236,1.4196,1141862.41
"2023-08-20T00:00:00.000Z",1.4087,1.4469,1.4183,1.4308,584063.18
"2023-08-21T00:00:00.000Z",1.3186,1.443,1.4302,1.3862,1384126.01
"2023-08-22T00:00:00.000Z",1.3272,1.4131,1.3852,1.3889,1193494.67
"2023-08-23T00:00:00.000Z",1.3578,1.4783,1.389,1.4516,1958406.43
