"time","low","high","open","close","volume"
"2024-04-23T00:00:00.000Z",2.029,2.4748,2.029,2.3675,1194121.02
"2024-04-24T00:00:00.000Z",1.8641,2.3675,2.3615,1.8875,1902867.83
"2024-04-25T00:00:00.000Z",1.6953,2.7043,1.886,2.68,4005177.78
"2024-04-26T00:00:00.000Z",2.1913,2.7,2.67,2.2224,2342714.33
"2024-04-27T00:00:00.000Z",2.1112,2.301,2.2299,2.1867,1867124.78
"2024-04-28T00:00:00.000Z",2.1277,2.2955,2.1895,2.1343,1151175.15
"2024-04-29T00:00:00.000Z",1.9353,2.2519,2.1328,2.064,1422908.36
"2024-04-30T00:00:00.000Z",1.6785,2.1213,2.0712,1.78,2667570.9
"2024-05-01T00:00:00.000Z",1.6701,1.939,1.7807,1.8901,2312229.22
"2024-05-02T00:00:00.000Z",1.7903,1.9024,1.889,1.8172,866958.19
"2024-05-03T00:00:00.000Z",1.7597,1.8588,1.8183,1.7836,521305.57
"2024-05-04T00:00:00.000Z",1.7125,1.8515,1.781,1.7329,460166.27
"2024-05-05T00:00:00.000Z",1.6756,1.7475,1.7369,1.7193,499289.11
"2024-05-06T00:00:00.000Z",1.645,1.7618,1.7208,1.6891,645373.13
"2024-05-07T00:00:00.000Z",1.6668,1.775,1.6891,1.7196,508223.24
"2024-05-08T00:00:00.000Z",1.6367,1.7849,1.7212,1.6476,438966.92
"2024-05-09T00:00:00.000Z",1.6389,1.7434,1.6456,1.7086,233623.1
"2024-05-10T00:00:00.000Z",1.6456,1.7285,1.7153,1.6995,199584.96
"2024-05-11T00:00:00.000Z",1.6947,1.7799,1.698,1.7387,202467.74
"2024-05-12T00:00:00.000Z",1.7304,1.8468,1.7411,1.8322,215434.07
"2024-05-13T00:00:00.000Z",1.7854,1.9499,1.8329,1.9358,571906.76
"2024-05-14T00:00:00.000Z",1.8791,2.0189,1.9387,1.9426,601218.28
"2024-05-15T00:00:00.000Z",1.9,2.0306,1.9551,2.0141,421431.89
"2024-05-16T00:00:00.000Z",2.0148,2.3404,2.0148,2.1883,744549.4
"2024-05-17T00:00:00.000Z",2.1348,2.5525,2.19,2.2113,764603.26
"2024-05-18T00:00:00.000Z",2.1711,2.3578,2.2168,2.2426,415995
"2024-05-19T00:00:00.000Z",2.15,2.3055,2.2467,2.2173,178496.72
"2024-05-20T00:00:00.000Z",2.1518,2.3122,2.2154,2.2665,278126.74
"2024-05-21T00:00:00.000Z",2.1789,2.3013,2.2694,2.2908,143025.3
"2024-05-22T00:00:00.000Z",2.2538,2.4379,2.2923,2.3838,155893.92
"2024-05-23T00:00:00.000Z",2.2555,2.4996,2.3753,2.3464,233633.4
"2024-05-24T00:00:00.000Z",2.16,2.3807,2.3503,2.2109,101851.58
"2024-05-25T00:00:00.000Z",2.1497,2.2928,2.2109,2.1785,52846.7
