"time","open","high","low","close","volume"
"2022-05-31T00:00:00.000Z","1997.92","2015.05","1921.72","1940.58","49714.45770320"
"2022-06-01T00:00:00.000Z","1940.57","1971.26","1762.00","1816.40","64040.43268337"
"2022-06-02T00:00:00.000Z","1816.21","1852.05","1781.34","1832.40","44216.32057260"
"2022-06-03T00:00:00.000Z","1832.47","1841.32","1736.00","1773.51","38050.76146098"
"2022-06-04T00:00:00.000Z","1773.51","1815.00","1748.00","1803.67","30450.50837357"
"2022-06-05T00:00:00.000Z","1803.66","1827.60","1769.37","1804.87","17239.73737736"
"2022-06-06T00:00:00.000Z","1805.10","1918.07","1803.93","1859.25","49893.25112743"
"2022-06-07T00:00:00.000Z","1859.25","1875.36","1723.61","1812.23","46155.98830475"
"2022-06-08T00:00:00.000Z","1812.73","1836.17","1765.00","1791.62","27268.00534166"
"2022-06-09T00:00:00.000Z","1790.44","1831.11","1777.23","1786.85","12952.00874699"
"2022-06-10T00:00:00.000Z","1787.33","1801.20","1652.75","1660.55","62366.54302151"
"2022-06-11T00:00:00.000Z","1660.55","1680.51","1498.46","1529.92","87525.53594719"
"2022-06-12T00:00:00.000Z","1531.02","1544.13","1421.00","1433.80","77877.54049565"
"2022-06-13T00:00:00.000Z","1431.96","1452.48","1163.71","1210.21","195622.68587251"
"2022-06-14T00:00:00.000Z","1208.07","1265.98","1073.00","1206.53","137888.63034778"
"2022-06-15T00:00:00.000Z","1207.43","1246.63","1013.57","1236.43","211524.39052101"
"2022-06-16T00:00:00.000Z","1236.46","1256.31","1050.56","1067.29","75028.48240421"
"2022-06-17T00:00:00.000Z","1067.25","1115.76","1050.00","1085.25","53578.68057820"
"2022-06-18T00:00:00.000Z","1085.56","1096.03","880.31","994.60","152964.26878665"
"2022-06-19T00:00:00.000Z","993.81","1174.00","935.17","1127.17","94667.87720636"
"2022-06-20T00:00:00.000Z","1127.17","1169.87","1051.48","1127.51","65741.94067679"
"2022-06-21T00:00:00.000Z","1127.51","1192.40","1108.59","1124.52","63600.98649166"
"2022-06-22T00:00:00.000Z","1124.52","1125.52","1042.95","1048.43","58098.34725377"
"2022-06-23T00:00:00.000Z","1048.51","1153.12","1045.00","1143.24","47990.09537366"
"2022-06-24T00:00:00.000Z","1143.48","1244.00","1131.00","1224.51","59110.66309960"
"2022-06-25T00:00:00.000Z","1224.45","1256.28","1178.64","1241.27","39695.80273553"
"2022-06-26T00:00:00.000Z","1241.44","1281.89","1194.26","1197.82","55516.04042009"
"2022-06-27T00:00:00.000Z","1197.24","1236.75","1171.28","1190.12","40685.75004767"
"2022-06-28T00:00:00.000Z","1190.42","1235.93","1135.54","1142.13","55599.57479885"
"2022-06-29T00:00:00.000Z","1142.32","1154.38","1086.00","1097.99","48668.62902372"
"2022-06-30T00:00:00.000Z","1098.55","1105.06","997.00","1069.95","83726.18345899"
"2022-07-01T00:00:00.000Z","1069.96","1115.84","1032.21","1057.81","55797.45582333"
"2022-07-02T00:00:00.000Z","1057.92","1076.85","1025.54","1066.44","30871.87101700"
"2022-07-03T00:00:00.000Z","1065.95","1087.00","1040.37","1072.80","26832.09696474"
"2022-07-04T00:00:00.000Z","1073.89","1158.43","1043.11","1148.92","46655.44230173"
"2022-07-05T00:00:00.000Z","1149.71","1172.78","1076.12","1131.08","59620.15238478"
"2022-07-06T00:00:00.000Z","1131.05","1194.68","1110.95","1185.68","43460.54315202"
"2022-07-07T00:00:00.000Z","1186.87","1253.82","1162.70","1238.05","41989.01658257"
"2022-07-08T00:00:00.000Z","1236.84","1276.85","1192.92","1214.47","48468.67782000"
"2022-07-09T00:00:00.000Z","1214.07","1234.17","1205.00","1215.82","15755.98261403"
"2022-07-10T00:00:00.000Z","1216.11","1218.41","1153.24","1167.21","36367.86789549"
"2022-07-11T00:00:00.000Z","1167.57","1169.64","1091.45","1095.99","37199.35896230"
"2022-07-12T00:00:00.000Z","1095.78","1096.46","1033.17","1037.02","38611.71455578"
"2022-07-13T00:00:00.000Z","1037.31","1117.35","1006.03","1114.73","66731.84631157"
"2022-07-14T00:00:00.000Z","1114.22","1213.42","1071.38","1191.78","67327.21115306"
"2022-07-15T00:00:00.000Z","1191.78","1286.69","1180.37","1230.80","90036.65371097"
"2022-07-16T00:00:00.000Z","1230.71","1424.08","1192.45","1357.24","77962.49999947"
"2022-07-17T00:00:00.000Z","1355.59","1386.83","1319.77","1338.08","39424.10161277"
"2022-07-18T00:00:00.000Z","1338.51","1597.31","1336.30","1582.69","139352.40546351"
"2022-07-19T00:00:00.000Z","1582.24","1633.88","1493.22","1541.76","81135.30777126"
"2022-07-20T00:00:00.000Z","1542.25","1622.94","1482.66","1521.61","58912.46569922"
"2022-07-21T00:00:00.000Z","1520.82","1605.00","1464.46","1576.02","45577.73473870"
"2022-07-22T00:00:00.000Z","1575.24","1647.18","1517.16","1535.72","51072.85757222"
"2022-07-23T00:00:00.000Z","1535.42","1596.25","1488.53","1549.85","29823.84270532"
"2022-07-24T00:00:00.000Z","1550.87","1662.49","1547.54","1595.81","34869.41938235"
"2022-07-25T00:00:00.000Z","1596.96","1609.15","1435.36","1438.80","64032.14013894"
"2022-07-26T00:00:00.000Z","1439.73","1455.00","1355.34","1449.20","59171.36422781"
"2022-07-27T00:00:00.000Z","1449.34","1643.64","1421.27","1637.83","66184.41008135"
"2022-07-28T00:00:00.000Z","1637.83","1784.00","1596.18","1725.49","80232.16199344"
"2022-07-29T00:00:00.000Z","1725.78","1766.40","1657.86","1721.07","53612.98426091"
"2022-07-30T00:00:00.000Z","1722.68","1744.38","1674.29","1697.01","37458.79363147"
"2022-07-31T00:00:00.000Z","1696.04","1754.32","1667.00","1680.62","31633.24779738"
"2022-08-01T00:00:00.000Z","1680.34","1705.00","1607.68","1631.16","43779.65532302"
"2022-08-02T00:00:00.000Z","1630.83","1680.54","1559.18","1631.85","51217.51084412"
"2022-08-03T00:00:00.000Z","1631.85","1685.40","1589.37","1618.99","37394.41188116"
"2022-08-04T00:00:00.000Z","1619.02","1663.65","1580.00","1606.61","55805.49985013"
"2022-08-05T00:00:00.000Z","1608.31","1740.00","1606.50","1738.19","53078.29291121"
"2022-08-06T00:00:00.000Z","1737.49","1748.59","1685.22","1689.19","18221.63491558"
"2022-08-07T00:00:00.000Z","1691.03","1728.66","1668.90","1700.82","15049.91864752"
"2022-08-08T00:00:00.000Z","1700.37","1818.55","1696.00","1780.97","52045.15049619"
"2022-08-09T00:00:00.000Z","1777.92","1790.11","1668.86","1703.25","59438.56083483"
"2022-08-10T00:00:00.000Z","1703.06","1885.99","1655.01","1853.82","70602.94497992"
"2022-08-11T00:00:00.000Z","1853.82","1943.00","1851.35","1880.91","69709.74321133"
"2022-08-12T00:00:00.000Z","1880.94","1964.99","1853.45","1960.00","36039.24315131"
"2022-08-13T00:00:00.000Z","1960.01","2021.61","1946.30","1983.61","48891.35990696"
"2022-08-14T00:00:00.000Z","1984.39","2029.90","1905.33","1936.22","29399.58048612"
"2022-08-15T00:00:00.000Z","1935.44","2011.72","1873.50","1900.30","52022.16016036"
"2022-08-16T00:00:00.000Z","1899.01","1914.50","1854.00","1877.51","31298.34084531"
"2022-08-17T00:00:00.000Z","1877.00","1956.88","1820.01","1833.00","48845.67387282"
"2022-08-18T00:00:00.000Z","1833.00","1882.19","1820.00","1847.46","31688.06098489"
"2022-08-19T00:00:00.000Z","1846.91","1846.91","1604.78","1609.82","105147.85112975"
"2022-08-20T00:00:00.000Z","1609.82","1656.74","1524.36","1575.70","63097.01882455"
"2022-08-21T00:00:00.000Z","1575.87","1644.99","1563.49","1617.51","41484.21479795"
"2022-08-22T00:00:00.000Z","1618.11","1629.19","1530.34","1624.67","42473.66249599"
"2022-08-23T00:00:00.000Z","1624.95","1674.25","1563.97","1663.97","36821.05395859"
"2022-08-24T00:00:00.000Z","1666.22","1693.20","1605.81","1656.64","25843.63308750"
"2022-08-25T00:00:00.000Z","1656.28","1723.07","1655.74","1695.74","32414.39056387"
"2022-08-26T00:00:00.000Z","1694.81","1707.03","1488.00","1508.42","87740.33931649"
"2022-08-27T00:00:00.000Z","1507.58","1517.93","1448.00","1490.55","43258.58916305"
"2022-08-28T00:00:00.000Z","1490.55","1510.27","1423.35","1425.38","30305.18686914"
"2022-08-29T00:00:00.000Z","1426.22","1560.82","1423.86","1552.52","62229.31395705"
"2022-08-30T00:00:00.000Z","1552.25","1605.00","1473.23","1523.87","53668.70148311"
"2022-08-31T00:00:00.000Z","1524.34","1619.37","1524.34","1554.82","44882.21325689"
"2022-09-01T00:00:00.000Z","1553.91","1598.26","1513.47","1585.86","36124.86295722"
"2022-09-02T00:00:00.000Z","1586.18","1648.99","1545.67","1576.89","50304.95085495"
"2022-09-03T00:00:00.000Z","1575.52","1582.68","1535.27","1557.46","17426.89428699"
"2022-09-04T00:00:00.000Z","1557.36","1583.25","1540.83","1579.12","13822.83941744"
"2022-09-05T00:00:00.000Z","1579.13","1630.25","1558.28","1617.04","35103.76662186"
"2022-09-06T00:00:00.000Z","1617.79","1686.19","1553.59","1557.71","66969.85151161"
"2022-09-07T00:00:00.000Z","1557.71","1657.77","1490.00","1630.30","52698.59305219"
"2022-09-08T00:00:00.000Z","1630.31","1663.89","1596.00","1636.04","58307.23568857"
"2022-09-09T00:00:00.000Z","1636.05","1746.00","1631.99","1720.00","58515.23080912"
"2022-09-10T00:00:00.000Z","1719.41","1788.48","1708.00","1774.51","20363.40551138"
"2022-09-11T00:00:00.000Z","1774.99","1789.00","1720.42","1766.50","21219.74360400"
"2022-09-12T00:00:00.000Z","1766.49","1782.63","1694.00","1716.71","26571.01589459"
