"time","low","high","open","close","volume"
"2022-06-03T00:00:00.000Z",2.38,2.55,2.55,2.42,329575.5
"2022-06-04T00:00:00.000Z",2.34,2.45,2.41,2.43,288334
"2022-06-05T00:00:00.000Z",2.38,2.51,2.43,2.47,264316.1
"2022-06-06T00:00:00.000Z",2.47,2.73,2.47,2.57,806712.4
"2022-06-07T00:00:00.000Z",2.4,2.73,2.56,2.63,689850.5
"2022-06-08T00:00:00.000Z",2.56,2.75,2.63,2.64,625125.5
"2022-06-09T00:00:00.000Z",2.57,2.81,2.65,2.72,680056.8
"2022-06-10T00:00:00.000Z",2.46,2.72,2.72,2.49,588978.9
"2022-06-11T00:00:00.000Z",2.25,2.57,2.48,2.29,421638.9
"2022-06-12T00:00:00.000Z",2.12,2.33,2.29,2.15,446027.2
"2022-06-13T00:00:00.000Z",1.85,2.17,2.15,1.9,1594742.1
"2022-06-14T00:00:00.000Z",1.75,1.96,1.9,1.92,749763.4
"2022-06-15T00:00:00.000Z",1.72,2.03,1.91,2.02,788391.3
"2022-06-16T00:00:00.000Z",1.76,2.06,2.03,1.8,429382.1
"2022-06-17T00:00:00.000Z",1.78,1.89,1.8,1.84,305312.8
"2022-06-18T00:00:00.000Z",1.58,1.89,1.85,1.72,606961.1
"2022-06-19T00:00:00.000Z",1.62,1.85,1.71,1.82,344491
"2022-06-20T00:00:00.000Z",1.72,1.89,1.82,1.87,330154.5
"2022-06-21T00:00:00.000Z",1.82,1.97,1.87,1.89,471251.6
"2022-06-22T00:00:00.000Z",1.77,1.89,1.89,1.8,479310.9
"2022-06-23T00:00:00.000Z",1.8,1.92,1.8,1.91,370651.8
"2022-06-24T00:00:00.000Z",1.9,2.05,1.91,2,472428.2
"2022-06-25T00:00:00.000Z",1.93,2.12,2.01,2.04,551979.1
"2022-06-26T00:00:00.000Z",1.88,2.09,2.04,1.89,566818.7
"2022-06-27T00:00:00.000Z",1.89,2.05,1.89,1.99,754654.9
"2022-06-28T00:00:00.000Z",1.84,2.08,1.99,1.86,569954
"2022-06-29T00:00:00.000Z",1.8,1.89,1.86,1.87,697330.1
"2022-06-30T00:00:00.000Z",1.7,1.87,1.87,1.85,562472.4
"2022-07-01T00:00:00.000Z",1.74,1.9,1.85,1.79,555414.4
"2022-07-02T00:00:00.000Z",1.75,1.85,1.8,1.82,202885.7
"2022-07-03T00:00:00.000Z",1.74,1.84,1.82,1.82,200170.1
"2022-07-04T00:00:00.000Z",1.77,1.88,1.82,1.87,401986.1
"2022-07-05T00:00:00.000Z",1.75,1.89,1.87,1.81,442281.8
"2022-07-06T00:00:00.000Z",1.79,1.85,1.81,1.84,467496.1
"2022-07-07T00:00:00.000Z",1.83,1.93,1.83,1.91,354399.1
"2022-07-08T00:00:00.000Z",1.85,1.97,1.91,1.89,481539.6
"2022-07-09T00:00:00.000Z",1.89,1.97,1.89,1.93,245936.7
"2022-07-10T00:00:00.000Z",1.84,1.94,1.92,1.86,234278.5
"2022-07-11T00:00:00.000Z",1.68,1.86,1.86,1.7,439383.1
"2022-07-12T00:00:00.000Z",1.63,1.74,1.69,1.64,468331.5
"2022-07-13T00:00:00.000Z",1.59,1.75,1.64,1.74,548312.5
"2022-07-14T00:00:00.000Z",1.66,1.8,1.74,1.77,400141.4
"2022-07-15T00:00:00.000Z",1.74,1.82,1.77,1.77,402899
"2022-07-16T00:00:00.000Z",1.74,1.85,1.77,1.83,211932.8
"2022-07-17T00:00:00.000Z",1.79,1.89,1.83,1.8,243982.9
"2022-07-18T00:00:00.000Z",1.8,1.97,1.81,1.94,673545.1
"2022-07-19T00:00:00.000Z",1.89,2.06,1.94,2.01,1473021.7
"2022-07-20T00:00:00.000Z",1.86,2.06,2.01,1.89,982641.9
"2022-07-21T00:00:00.000Z",1.82,1.95,1.89,1.93,400575.4
"2022-07-22T00:00:00.000Z",1.92,2.2,1.93,2.01,1172048.5
"2022-07-23T00:00:00.000Z",1.99,2.17,2.01,2.08,438662.4
"2022-07-24T00:00:00.000Z",2.04,2.11,2.08,2.04,344491.8
"2022-07-25T00:00:00.000Z",1.84,2.07,2.05,1.84,512223.7
"2022-07-26T00:00:00.000Z",1.78,1.88,1.85,1.88,431781.8
"2022-07-27T00:00:00.000Z",1.83,2.01,1.87,2.01,449376.5
"2022-07-28T00:00:00.000Z",1.95,2.4,2,2.32,1121773
"2022-07-29T00:00:00.000Z",2.23,2.44,2.32,2.29,1165976.7
"2022-07-30T00:00:00.000Z",2.23,2.41,2.29,2.25,534004.5
"2022-07-31T00:00:00.000Z",2.18,2.32,2.24,2.2,500095.9
"2022-08-01T00:00:00.000Z",2.18,2.32,2.2,2.27,576348.5
"2022-08-02T00:00:00.000Z",2.08,2.28,2.27,2.15,620269.6
"2022-08-03T00:00:00.000Z",2.08,2.26,2.16,2.15,469313.3
"2022-08-04T00:00:00.000Z",2.15,2.25,2.16,2.2,481228.4
"2022-08-05T00:00:00.000Z",2.19,2.4,2.2,2.36,521473
"2022-08-06T00:00:00.000Z",2.32,2.44,2.36,2.34,269047.4
"2022-08-07T00:00:00.000Z",2.29,2.38,2.34,2.34,200071.3
"2022-08-08T00:00:00.000Z",2.32,2.46,2.34,2.4,458105.5
"2022-08-09T00:00:00.000Z",2.24,2.52,2.4,2.28,482430
"2022-08-10T00:00:00.000Z",2.23,2.42,2.29,2.4,388616
"2022-08-11T00:00:00.000Z",2.37,2.44,2.4,2.4,419985.3
"2022-08-12T00:00:00.000Z",2.33,2.42,2.4,2.41,317957
"2022-08-13T00:00:00.000Z",2.38,2.44,2.41,2.41,163359.4
"2022-08-14T00:00:00.000Z",2.3,2.46,2.41,2.33,263665.9
"2022-08-15T00:00:00.000Z",2.26,2.39,2.33,2.33,390949.3
"2022-08-16T00:00:00.000Z",2.25,2.35,2.33,2.27,391505.7
"2022-08-17T00:00:00.000Z",2.19,2.41,2.27,2.21,444632.8
"2022-08-18T00:00:00.000Z",2.08,2.25,2.21,2.12,375331.8
"2022-08-19T00:00:00.000Z",1.86,2.12,2.12,1.89,481928.5
"2022-08-20T00:00:00.000Z",1.82,1.94,1.9,1.87,152505.1
"2022-08-21T00:00:00.000Z",1.87,1.96,1.87,1.94,108093.6
"2022-08-22T00:00:00.000Z",1.82,1.94,1.94,1.93,308273.7
"2022-08-23T00:00:00.000Z",1.87,1.98,1.92,1.97,187432.5
"2022-08-24T00:00:00.000Z",1.91,2.03,1.97,1.95,199261.9
"2022-08-25T00:00:00.000Z",1.94,2.02,1.95,1.98,244653.3
"2022-08-26T00:00:00.000Z",1.76,2,1.98,1.77,416434.8
"2022-08-27T00:00:00.000Z",1.75,1.81,1.77,1.78,162331.5
"2022-08-28T00:00:00.000Z",1.71,1.81,1.78,1.72,103168.2
"2022-08-29T00:00:00.000Z",1.69,1.87,1.71,1.86,207398.6
"2022-08-30T00:00:00.000Z",1.76,1.89,1.87,1.82,179590
"2022-08-31T00:00:00.000Z",1.79,1.88,1.82,1.8,162244.7
"2022-09-01T00:00:00.000Z",1.72,1.81,1.8,1.8,119937.6
"2022-09-02T00:00:00.000Z",1.76,1.86,1.8,1.79,129210.1
"2022-09-03T00:00:00.000Z",1.77,1.81,1.79,1.79,34743.8
"2022-09-04T00:00:00.000Z",1.78,1.92,1.8,1.91,122286.1
"2022-09-05T00:00:00.000Z",1.8,1.93,1.91,1.87,108325.5
"2022-09-06T00:00:00.000Z",1.68,1.92,1.87,1.6906,378257.8
"2022-09-07T00:00:00.000Z",1.6565,1.8585,1.6923,1.8128,695292.1
"2022-09-08T00:00:00.000Z",1.7637,1.8586,1.8129,1.8501,1039292.1
"2022-09-09T00:00:00.000Z",1.8438,1.9467,1.8504,1.9333,1028963.7
"2022-09-10T00:00:00.000Z",1.8942,1.9731,1.931,1.931,923193
"2022-09-11T00:00:00.000Z",1.89,1.97,1.9314,1.939,731236
"2022-09-12T00:00:00.000Z",1.8955,2.1192,1.9368,1.977,2291162.7
"2022-09-13T00:00:00.000Z",1.7737,2.0076,1.9778,1.7816,1926893.4
"2022-09-14T00:00:00.000Z",1.7605,1.824,1.7816,1.8117,454901.9
"2022-09-15T00:00:00.000Z",1.7195,1.85,1.8094,1.7378,793333.3
"2022-09-16T00:00:00.000Z",1.7018,1.775,1.7371,1.766,721621
"2022-09-17T00:00:00.000Z",1.7536,1.8331,1.7708,1.8302,197691.1
"2022-09-18T00:00:00.000Z",1.6367,1.8362,1.8298,1.6766,450724.2
"2022-09-19T00:00:00.000Z",1.6301,1.7216,1.6764,1.7074,502687.9
"2022-09-20T00:00:00.000Z",1.6639,1.7373,1.7099,1.6854,895626.5
"2022-09-21T00:00:00.000Z",1.6136,1.7898,1.6845,1.6445,635385.5
"2022-09-22T00:00:00.000Z",1.6398,1.7826,1.6428,1.7652,234212.2
"2022-09-23T00:00:00.000Z",1.6934,1.8067,1.7668,1.7703,229751.7
"2022-09-24T00:00:00.000Z",1.7216,1.7974,1.7711,1.7241,141495.8
"2022-09-25T00:00:00.000Z",1.6769,1.7673,1.7264,1.6967,192686.2
"2022-09-26T00:00:00.000Z",1.6553,1.7215,1.6961,1.7135,179950.2
"2022-09-27T00:00:00.000Z",1.69,1.8469,1.7119,1.7175,592894.3
"2022-09-28T00:00:00.000Z",1.6454,1.7318,1.7174,1.7224,298990.6
"2022-09-29T00:00:00.000Z",1.6791,1.7473,1.7225,1.7289,257586.1
"2022-09-30T00:00:00.000Z",1.7028,1.7628,1.7306,1.7254,233636
"2022-10-01T00:00:00.000Z",1.7063,1.7413,1.7236,1.7123,160749.2
"2022-10-02T00:00:00.000Z",1.6319,1.7196,1.7102,1.6409,326531.6
"2022-10-03T00:00:00.000Z",1.6126,1.7017,1.6396,1.6951,312745.2
"2022-10-04T00:00:00.000Z",1.685,1.7547,1.6954,1.7364,168886.2
"2022-10-05T00:00:00.000Z",1.6796,1.7424,1.7403,1.7162,206641.3
"2022-10-06T00:00:00.000Z",1.67,1.7429,1.7175,1.6758,328944.2
"2022-10-07T00:00:00.000Z",1.6608,1.7053,1.6767,1.6874,179584
"2022-10-08T00:00:00.000Z",1.6663,1.7053,1.688,1.6809,60075.9
"2022-10-09T00:00:00.000Z",1.6787,1.7171,1.6788,1.7078,104738.2
"2022-10-10T00:00:00.000Z",1.6237,1.7251,1.709,1.6274,342583.4
"2022-10-11T00:00:00.000Z",1.5734,1.6279,1.621,1.5984,260246.7
"2022-10-12T00:00:00.000Z",1.5786,1.6266,1.5973,1.5884,255605
"2022-10-13T00:00:00.000Z",1.4346,1.5924,1.5895,1.5715,1211271.9
"2022-10-14T00:00:00.000Z",1.5364,1.6322,1.5716,1.559,268652.8
"2022-10-15T00:00:00.000Z",1.5445,1.5872,1.561,1.5643,419729.9
"2022-10-16T00:00:00.000Z",1.5631,1.6155,1.564,1.6007,210935.8
"2022-10-17T00:00:00.000Z",1.58,1.6477,1.6011,1.6466,192798.4
"2022-10-18T00:00:00.000Z",1.5647,1.6592,1.6486,1.5993,394566
"2022-10-19T00:00:00.000Z",1.5137,1.6048,1.6001,1.527,378943
"2022-10-20T00:00:00.000Z",1.512,1.5818,1.5285,1.5344,412543.3
"2022-10-21T00:00:00.000Z",1.4871,1.595,1.5327,1.5811,354583
"2022-10-22T00:00:00.000Z",1.5417,1.5883,1.5823,1.5719,164582.5
"2022-10-23T00:00:00.000Z",1.5328,1.6161,1.5725,1.6055,564195.5
"2022-10-24T00:00:00.000Z",1.5417,1.6141,1.6064,1.5585,301749.6
"2022-10-25T00:00:00.000Z",1.5542,1.675,1.5588,1.6279,456554.2
"2022-10-26T00:00:00.000Z",1.624,1.6922,1.6296,1.6645,530027.5
"2022-10-27T00:00:00.000Z",1.6306,1.7298,1.6679,1.6347,560974
"2022-10-28T00:00:00.000Z",1.6015,1.6875,1.6327,1.6697,387350.1
"2022-10-29T00:00:00.000Z",1.6663,1.73,1.6719,1.6954,646688.6
"2022-10-30T00:00:00.000Z",1.6436,1.7452,1.6971,1.6659,535848.3
"2022-10-31T00:00:00.000Z",1.6302,1.6941,1.6687,1.6572,332242.6
"2022-11-01T00:00:00.000Z",1.6138,1.6719,1.6573,1.6182,326842.9
"2022-11-02T00:00:00.000Z",1.5499,1.6403,1.6182,1.5927,707081.3
"2022-11-03T00:00:00.000Z",1.5897,1.6949,1.5918,1.6466,485087.2
"2022-11-04T00:00:00.000Z",1.6385,1.7936,1.6458,1.7913,700688.8
"2022-11-05T00:00:00.000Z",1.7563,1.8388,1.7941,1.8006,821157.7
"2022-11-06T00:00:00.000Z",1.6631,1.818,1.7979,1.6663,353059.7
"2022-11-07T00:00:00.000Z",1.6331,1.7192,1.6704,1.6695,460766.6
"2022-11-08T00:00:00.000Z",1.2355,1.6928,1.6691,1.4147,1681776
"2022-11-09T00:00:00.000Z",1.0642,1.4205,1.4148,1.095,1968389.3
"2022-11-10T00:00:00.000Z",1.0725,1.3374,1.0942,1.3126,1094307
"2022-11-11T00:00:00.000Z",1.188,1.342,1.3149,1.2303,444300.8
"2022-11-12T00:00:00.000Z",1.1465,1.2397,1.2295,1.1553,260124.5
"2022-11-13T00:00:00.000Z",1.1047,1.1902,1.1561,1.1213,268562
"2022-11-14T00:00:00.000Z",1.0489,1.1574,1.1198,1.1506,539710.7
"2022-11-15T00:00:00.000Z",1.1291,1.2,1.1506,1.1698,296010.7
"2022-11-16T00:00:00.000Z",1.1192,1.1923,1.1677,1.1413,160199.3
"2022-11-17T00:00:00.000Z",1.0995,1.1499,1.142,1.121,160913.9
"2022-11-18T00:00:00.000Z",1.1176,1.1465,1.1238,1.1317,141017.4
"2022-11-19T00:00:00.000Z",1.1108,1.1875,1.132,1.168,221423.7
"2022-11-20T00:00:00.000Z",1.1026,1.1844,1.1687,1.1064,154318.6
"2022-11-21T00:00:00.000Z",1.0455,1.1151,1.1076,1.0811,317682.7
"2022-11-22T00:00:00.000Z",1.026,1.1378,1.081,1.1307,171290.8
"2022-11-23T00:00:00.000Z",1.1297,1.2059,1.1308,1.1737,449667
"2022-11-24T00:00:00.000Z",1.1513,1.1929,1.1743,1.1741,136984.5
"2022-11-25T00:00:00.000Z",1.1378,1.1857,1.1719,1.177,144105.7
"2022-11-26T00:00:00.000Z",1.1751,1.2263,1.1761,1.1876,288437.5
"2022-11-27T00:00:00.000Z",1.1649,1.2119,1.1879,1.1653,86096.7
"2022-11-28T00:00:00.000Z",1.1134,1.1801,1.1738,1.1597,239551.9
"2022-11-29T00:00:00.000Z",1.1461,1.1877,1.16,1.1721,274852.4
"2022-11-30T00:00:00.000Z",1.1732,1.3278,1.1732,1.2579,923397.4
"2022-12-01T00:00:00.000Z",1.1948,1.2606,1.2586,1.2066,146812.1
"2022-12-02T00:00:00.000Z",1.1834,1.2289,1.2041,1.2172,258589.9
"2022-12-03T00:00:00.000Z",1.1769,1.2224,1.2198,1.1796,229535
"2022-12-04T00:00:00.000Z",1.1785,1.2116,1.1795,1.2054,201831.9
"2022-12-05T00:00:00.000Z",1.1909,1.238,1.2056,1.2126,175047.2
"2022-12-06T00:00:00.000Z",1.1966,1.2188,1.2138,1.2104,234113.7
"2022-12-07T00:00:00.000Z",1.1373,1.2188,1.2108,1.1485,300016.6
"2022-12-08T00:00:00.000Z",1.1316,1.1818,1.1483,1.1815,218861.1
"2022-12-09T00:00:00.000Z",1.1605,1.1856,1.1809,1.1731,148184.8
"2022-12-10T00:00:00.000Z",1.1724,1.201,1.1724,1.1874,133259.2
"2022-12-11T00:00:00.000Z",1.1767,1.2224,1.1917,1.1856,247005.5
"2022-12-12T00:00:00.000Z",1.1197,1.185,1.185,1.1592,261414.6
"2022-12-13T00:00:00.000Z",1.103,1.1778,1.1602,1.1766,342472.5
"2022-12-14T00:00:00.000Z",1.1558,1.1973,1.1776,1.176,323597.1
"2022-12-15T00:00:00.000Z",1.1269,1.1828,1.1779,1.1348,168811.1
"2022-12-16T00:00:00.000Z",1.0175,1.1399,1.1346,1.0331,385256.3
"2022-12-17T00:00:00.000Z",0.9928,1.0367,1.0313,1.0283,271431.9
"2022-12-18T00:00:00.000Z",1.0051,1.0305,1.029,1.014,313928.2
"2022-12-19T00:00:00.000Z",0.9447,1.0275,1.014,0.9591,369475.6
"2022-12-20T00:00:00.000Z",0.9548,1.0297,0.961,1.0187,233237.1
"2022-12-21T00:00:00.000Z",0.99,1.0224,1.0196,1.0059,125029.4
"2022-12-22T00:00:00.000Z",0.9781,1.021,1.0051,1.0166,387498.1
"2022-12-23T00:00:00.000Z",1.0107,1.024,1.0173,1.0201,272209.2
"2022-12-24T00:00:00.000Z",1.0168,1.0284,1.0201,1.0205,86751.6
"2022-12-25T00:00:00.000Z",1.0092,1.0262,1.0205,1.0248,66634.1
"2022-12-26T00:00:00.000Z",1.0028,1.0295,1.0246,1.0222,147619.7
"2022-12-27T00:00:00.000Z",1.0061,1.037,1.0222,1.0343,284089.8
"2022-12-28T00:00:00.000Z",0.9925,1.0428,1.0348,1.0153,739057.1
"2022-12-29T00:00:00.000Z",0.9794,1.0362,1.016,1.0021,907371.5
"2022-12-30T00:00:00.000Z",0.9866,1.0289,1.0028,1.0208,433966.7
"2022-12-31T00:00:00.000Z",1.0158,1.0399,1.0208,1.0282,192266.4
"2023-01-01T00:00:00.000Z",1.0104,1.0579,1.0272,1.0443,434296.2
"2023-01-02T00:00:00.000Z",1.0236,1.0565,1.0425,1.052,226561.6
"2023-01-03T00:00:00.000Z",1.035,1.0661,1.0524,1.0578,179917.5
"2023-01-04T00:00:00.000Z",1.0541,1.1099,1.0575,1.0805,282201.5
"2023-01-05T00:00:00.000Z",1.0492,1.0883,1.0819,1.0574,275519.7
"2023-01-06T00:00:00.000Z",1.0327,1.066,1.0576,1.0595,226262.8
"2023-01-07T00:00:00.000Z",1.06,1.1411,1.0606,1.0913,361540.5
"2023-01-08T00:00:00.000Z",1.0624,1.1331,1.0917,1.1266,326323.6
"2023-01-09T00:00:00.000Z",1.118,1.1671,1.1273,1.1264,415788.8
"2023-01-10T00:00:00.000Z",1.1071,1.1518,1.1298,1.1361,371574
"2023-01-11T00:00:00.000Z",1.1238,1.1925,1.1369,1.187,470346.4
"2023-01-12T00:00:00.000Z",1.1638,1.2309,1.1885,1.2129,512658.6
"2023-01-13T00:00:00.000Z",1.1893,1.2617,1.2146,1.2562,360371.3
"2023-01-14T00:00:00.000Z",1.2142,1.3516,1.2563,1.3067,726622.7
"2023-01-15T00:00:00.000Z",1.28,1.3444,1.3114,1.3181,357828.4
"2023-01-16T00:00:00.000Z",1.2534,1.3514,1.3193,1.2915,747016.3
"2023-01-17T00:00:00.000Z",1.2571,1.3132,1.2918,1.2701,527021
"2023-01-18T00:00:00.000Z",1.179,1.3111,1.2719,1.1972,589680.8
"2023-01-19T00:00:00.000Z",1.1971,1.2525,1.1977,1.245,275448.2
"2023-01-20T00:00:00.000Z",1.2316,1.337,1.2432,1.337,217192.3
"2023-01-21T00:00:00.000Z",1.3142,1.3879,1.3379,1.3454,235829.7
"2023-01-22T00:00:00.000Z",1.3335,1.4158,1.3459,1.3851,401745
"2023-01-23T00:00:00.000Z",1.3729,1.4249,1.3887,1.4215,423287.5
"2023-01-24T00:00:00.000Z",1.3931,1.5674,1.4216,1.4147,770736.1
"2023-01-25T00:00:00.000Z",1.3526,1.4751,1.4106,1.449,291537.3
"2023-01-26T00:00:00.000Z",1.4165,1.4752,1.4509,1.4683,202173.1
"2023-01-27T00:00:00.000Z",1.4274,1.5116,1.4677,1.5113,356166.1
"2023-01-28T00:00:00.000Z",1.4474,1.5357,1.5112,1.4613,210156
"2023-01-29T00:00:00.000Z",1.4462,1.5373,1.4614,1.5294,496541.7
"2023-01-30T00:00:00.000Z",1.3586,1.536,1.5273,1.3809,434035.4
"2023-01-31T00:00:00.000Z",1.3555,1.4204,1.3807,1.3986,440034.5
"2023-02-01T00:00:00.000Z",1.3354,1.4608,1.3994,1.4608,530576.4
"2023-02-02T00:00:00.000Z",1.4402,1.5248,1.4609,1.4544,462748.3
"2023-02-03T00:00:00.000Z",1.453,1.5991,1.454,1.5721,615534.4
"2023-02-04T00:00:00.000Z",1.5345,1.5909,1.5695,1.5581,148607.5
"2023-02-05T00:00:00.000Z",1.5405,1.7618,1.5571,1.6073,607889.7
"2023-02-06T00:00:00.000Z",1.6065,1.8348,1.6073,1.6728,842586.4
"2023-02-07T00:00:00.000Z",1.622,1.6989,1.6724,1.6937,589012.6
