"time","open","high","low","close","volume"
"2023-06-27T00:00:00.000Z","0.10000000","0.10000000","0.10000000","0.10000000","0.00000000"
"2023-06-26T00:00:00.000Z","0.10990000","0.10990000","0.10000000","0.10000000","271.00000000"
"2023-06-25T00:00:00.000Z","0.10990000","0.10990000","0.10990000","0.10990000","120.00000000"
"2023-06-24T00:00:00.000Z","0.08700000","0.11990000","0.07640000","0.08020000","2989.00000000"
"2023-06-23T00:00:00.000Z","0.07620000","0.13890000","0.07620000","0.08660000","1542.00000000"
"2023-06-22T00:00:00.000Z","0.11200000","0.11200000","0.07520000","0.11200000","2106.00000000"
"2023-06-21T00:00:00.000Z","0.10000000","0.11490000","0.07500000","0.11290000","4952.00000000"
"2023-06-20T00:00:00.000Z","0.09200000","0.09200000","0.07500000","0.07500000","858.00000000"
"2023-06-19T00:00:00.000Z","0.10350000","0.10350000","0.10350000","0.10350000","0.00000000"
"2023-06-18T00:00:00.000Z","0.10350000","0.10350000","0.10350000","0.10350000","0.00000000"
"2023-06-17T00:00:00.000Z","0.10350000","0.10350000","0.10350000","0.10350000","0.00000000"
"2023-06-16T00:00:00.000Z","0.10350000","0.10350000","0.10350000","0.10350000","0.00000000"
"2023-06-15T00:00:00.000Z","0.10010000","0.11990000","0.07450000","0.10350000","22776.00000000"
"2023-06-14T00:00:00.000Z","0.09500000","0.14470000","0.09500000","0.10000000","20583.00000000"
"2023-06-13T00:00:00.000Z","0.09980000","0.09980000","0.07400000","0.07400000","1033.00000000"
"2023-06-12T00:00:00.000Z","0.07260000","0.09000000","0.07260000","0.09000000","10609.00000000"
"2023-06-11T00:00:00.000Z","0.09990000","0.09990000","0.09000000","0.09000000","10923.00000000"
"2023-06-10T00:00:00.000Z","0.09100000","0.12990000","0.06100000","0.10900000","11455.00000000"
"2023-06-09T00:00:00.000Z","0.13650000","0.14000000","0.09100000","0.13900000","99715.00000000"
"2023-06-08T00:00:00.000Z","0.12660000","0.14500000","0.09990000","0.13990000","17621.00000000"
"2023-06-07T00:00:00.000Z","0.12560000","0.12660000","0.11200000","0.12660000","42945.00000000"
"2023-06-06T00:00:00.000Z","0.12150000","0.15120000","0.11620000","0.12660000","82154.00000000"
"2023-06-05T00:00:00.000Z","0.13750000","0.14500000","0.11850000","0.11960000","47709.00000000"
"2023-06-04T00:00:00.000Z","0.13260000","0.13990000","0.13260000","0.13970000","17137.00000000"
"2023-06-03T00:00:00.000Z","0.13290000","0.14500000","0.13250000","0.13270000","3564.00000000"
"2023-06-02T00:00:00.000Z","0.13000000","0.14760000","0.13000000","0.13380000","8065.00000000"
"2023-06-01T00:00:00.000Z","0.12900000","0.14450000","0.12870000","0.13060000","13418.00000000"
"2023-05-31T00:00:00.000Z","0.13430000","0.13510000","0.12970000","0.13070000","3827.00000000"
"2023-05-30T00:00:00.000Z","0.13650000","0.13710000","0.13430000","0.13460000","2879.00000000"
"2023-05-29T00:00:00.000Z","0.13660000","0.14990000","0.13560000","0.13590000","41387.00000000"
