"time","low","high","open","close","volume"
"2024-05-25T00:00:00.000Z",8.397,8.543,8.453,8.449,123080.78
"2024-05-24T00:00:00.000Z",8.196,8.485,8.355,8.457,167498.97
"2024-05-23T00:00:00.000Z",8.009,8.638,8.554,8.359,432194.53
"2024-05-22T00:00:00.000Z",8.453,8.827,8.786,8.559,317270.26
"2024-05-21T00:00:00.000Z",8.698,9.043,8.922,8.781,290984.06
"2024-05-20T00:00:00.000Z",8.111,8.966,8.205,8.918,382710.55
"2024-05-19T00:00:00.000Z",8.163,8.606,8.604,8.208,176357.17
"2024-05-18T00:00:00.000Z",8.551,8.736,8.659,8.605,172021.5
"2024-05-17T00:00:00.000Z",8.452,8.775,8.534,8.656,346637.15
"2024-05-16T00:00:00.000Z",8.266,8.54,8.433,8.534,258029.61
"2024-05-15T00:00:00.000Z",7.99,8.536,8.129,8.439,431951.64
"2024-05-14T00:00:00.000Z",8.109,8.448,8.383,8.125,179006.79
"2024-05-13T00:00:00.000Z",8.263,8.675,8.472,8.396,189325.6
"2024-05-12T00:00:00.000Z",8.463,8.662,8.501,8.479,90898.16
"2024-05-11T00:00:00.000Z",8.49,8.758,8.642,8.504,120867.01
"2024-05-10T00:00:00.000Z",8.611,9.17,9.122,8.641,199016.39
"2024-05-09T00:00:00.000Z",8.831,9.3,9.086,9.124,312199.53
"2024-05-08T00:00:00.000Z",8.847,9.334,8.937,9.082,249886.9
"2024-05-07T00:00:00.000Z",8.927,9.391,9.208,8.939,299636.08
"2024-05-06T00:00:00.000Z",9.18,9.51,9.332,9.207,317611.32
"2024-05-05T00:00:00.000Z",8.61,9.407,8.691,9.331,264591.79
"2024-05-04T00:00:00.000Z",8.649,8.839,8.766,8.691,193935.29
"2024-05-03T00:00:00.000Z",8.539,8.917,8.65,8.763,292644.79
"2024-05-02T00:00:00.000Z",8.579,9.064,8.729,8.643,482793.67
"2024-05-01T00:00:00.000Z",8.066,8.794,8.438,8.732,815634.49
"2024-04-30T00:00:00.000Z",7.635,8.58,8.148,8.441,504649.75
"2024-04-29T00:00:00.000Z",7.928,8.253,8.194,8.151,305140.64
"2024-04-28T00:00:00.000Z",8.156,8.517,8.394,8.2,211170.18
"2024-04-27T00:00:00.000Z",7.99,8.473,8.302,8.395,236960.67
"2024-04-26T00:00:00.000Z",8.13,8.397,8.321,8.297,213977.76
"2024-04-25T00:00:00.000Z",8.208,8.499,8.403,8.321,213454.25
"2024-04-24T00:00:00.000Z",8.319,8.884,8.702,8.403,210503.21
"2024-04-23T00:00:00.000Z",8.667,9.208,8.919,8.696,312991.52
"2024-04-22T00:00:00.000Z",8.67,9.026,8.758,8.92,302288.25
"2024-04-21T00:00:00.000Z",8.492,8.821,8.679,8.755,223971.56
"2024-04-20T00:00:00.000Z",8.105,8.698,8.155,8.682,217380.17
"2024-04-19T00:00:00.000Z",7.605,8.371,8.202,8.151,547108.97
"2024-04-18T00:00:00.000Z",7.877,8.327,8.043,8.203,321510.67
"2024-04-17T00:00:00.000Z",7.793,8.283,8.169,8.044,341814.02
"2024-04-16T00:00:00.000Z",7.785,8.252,8.132,8.174,381455.8
"2024-04-15T00:00:00.000Z",7.869,8.743,8.336,8.136,598172.19
"2024-04-14T00:00:00.000Z",7.781,8.545,8.082,8.344,652689.14
"2024-04-13T00:00:00.000Z",7.271,9.374,9.374,8.094,877600.85
"2024-04-12T00:00:00.000Z",8.75,10.896,10.757,9.383,911586.62
"2024-04-11T00:00:00.000Z",10.585,10.945,10.817,10.758,238038.67
"2024-04-10T00:00:00.000Z",10.339,10.877,10.833,10.816,384702.01
"2024-04-09T00:00:00.000Z",10.764,11.32,11.301,10.834,318946.12
"2024-04-08T00:00:00.000Z",10.91,11.411,11.077,11.298,359585
