"time","low","high","open","close","volume"
"2024-05-26T00:00:00.000Z",0.02381,0.02475,0.02391,0.02462,3668201
"2024-05-25T00:00:00.000Z",0.02328,0.02462,0.02328,0.02403,3574673
"2024-05-24T00:00:00.000Z",0.02242,0.02353,0.02345,0.02333,1861306
"2024-05-23T00:00:00.000Z",0.02242,0.02429,0.02312,0.02325,5364553
"2024-05-22T00:00:00.000Z",0.02268,0.02432,0.02409,0.02301,8155851
"2024-05-21T00:00:00.000Z",0.0229,0.0245,0.02374,0.02414,10386324
"2024-05-20T00:00:00.000Z",0.02184,0.02385,0.02198,0.02372,11017177
"2024-05-19T00:00:00.000Z",0.02119,0.025,0.02133,0.02208,29326081
"2024-05-18T00:00:00.000Z",0.02017,0.02193,0.02022,0.02136,4847331
"2024-05-17T00:00:00.000Z",0.01955,0.02038,0.01965,0.0203,1490410
"2024-05-16T00:00:00.000Z",0.01924,0.02056,0.02001,0.01967,2733828
"2024-05-15T00:00:00.000Z",0.01875,0.02009,0.01892,0.02,3726699
"2024-05-14T00:00:00.000Z",0.01878,0.02082,0.02053,0.01897,8235966
"2024-05-13T00:00:00.000Z",0.02002,0.02128,0.02102,0.02053,2952855
"2024-05-12T00:00:00.000Z",0.02068,0.0217,0.02142,0.02103,2270065
"2024-05-11T00:00:00.000Z",0.02075,0.02157,0.02102,0.02147,2058124
"2024-05-10T00:00:00.000Z",0.02053,0.02219,0.02179,0.02098,4240464
"2024-05-09T00:00:00.000Z",0.02008,0.02199,0.02038,0.02171,10288484
"2024-05-08T00:00:00.000Z",0.01994,0.02103,0.0207,0.02048,5299382
"2024-05-07T00:00:00.000Z",0.02067,0.02231,0.02126,0.02069,5148886
"2024-05-06T00:00:00.000Z",0.02107,0.02293,0.02226,0.02116,5381826
"2024-05-05T00:00:00.000Z",0.02059,0.02304,0.0219,0.02238,18430161
"2024-05-04T00:00:00.000Z",0.01992,0.02279,0.02042,0.02192,13127019
"2024-05-03T00:00:00.000Z",0.01901,0.02478,0.01923,0.02034,52653537
"2024-05-02T00:00:00.000Z",0.01775,0.01928,0.0183,0.01919,2205263
"2024-05-01T00:00:00.000Z",0.01695,0.01863,0.01797,0.01831,10643113
"2024-04-30T00:00:00.000Z",0.0171,0.02099,0.02074,0.018,10758741
"2024-04-29T00:00:00.000Z",0.02018,0.02192,0.02078,0.0208,4535026
"2024-04-28T00:00:00.000Z",0.02058,0.02159,0.02082,0.02085,6124568
"2024-04-27T00:00:00.000Z",0.02071,0.02176,0.02167,0.02085,3203971
"2024-04-26T00:00:00.000Z",0.02138,0.02314,0.02314,0.02167,5920431
"2024-04-25T00:00:00.000Z",0.02246,0.02435,0.02292,0.0232,7034784
"2024-04-24T00:00:00.000Z",0.02293,0.02672,0.0261,0.02293,20958380
"2024-04-23T00:00:00.000Z",0.02565,0.02657,0.02633,0.02599,1744230
"2024-04-22T00:00:00.000Z",0.025,0.02665,0.02561,0.02626,3923079
"2024-04-21T00:00:00.000Z",0.02457,0.0271,0.02533,0.0257,9170127
"2024-04-20T00:00:00.000Z",0.02356,0.02985,0.02365,0.02542,7561564
"2024-04-19T00:00:00.000Z",0.0212,0.02416,0.02257,0.02356,3874481
"2024-04-18T00:00:00.000Z",0.02088,0.02285,0.02136,0.02274,2260475
"2024-04-17T00:00:00.000Z",0.0207,0.02197,0.02193,0.02141,3582137
"2024-04-16T00:00:00.000Z",0.02085,0.02235,0.02149,0.022,3091195
"2024-04-15T00:00:00.000Z",0.02119,0.02372,0.02304,0.02153,4174012
"2024-04-14T00:00:00.000Z",0.02023,0.02355,0.02157,0.02318,6315979
"2024-04-13T00:00:00.000Z",0.01999,0.02589,0.02507,0.02156,12161443
"2024-04-12T00:00:00.000Z",0.02278,0.02999,0.0298,0.02498,30476037
"2024-04-11T00:00:00.000Z",0.02967,0.03233,0.0319,0.02978,3106769
"2024-04-10T00:00:00.000Z",0.03015,0.03241,0.03086,0.03189,3446657
"2024-04-09T00:00:00.000Z",0.03083,0.03348,0.03313,0.03094,2580161
"2024-04-08T00:00:00.000Z",0.0322,0.0344,0.03232,0.03318,2518853
"2024-04-07T00:00:00.000Z",0.03155,0.0333,0.03221,0.03227,2743724
"2024-04-06T00:00:00.000Z",0.03152,0.03251,0.03184,0.03207,2092058
"2024-04-05T00:00:00.000Z",0.0304,0.03227,0.03167,0.0318,4016860
"2024-04-04T00:00:00.000Z",0.02875,0.03261,0.02952,0.03158,9001978
"2024-04-03T00:00:00.000Z",0.02815,0.0305,0.02883,0.02957,3238104
"2024-04-02T00:00:00.000Z",0.02747,0.03185,0.0318,0.02884,8411314
"2024-04-01T00:00:00.000Z",0.03052,0.0347,0.03456,0.0318,7191000
"2024-03-31T00:00:00.000Z",0.03357,0.03468,0.03358,0.03447,3189691
"2024-03-30T00:00:00.000Z",0.03346,0.03501,0.03451,0.03368,4304041
"2024-03-29T00:00:00.000Z",0.0337,0.03643,0.03566,0.03444,8050499
"2024-03-28T00:00:00.000Z",0.03402,0.03626,0.0341,0.03561,3284531
"2024-03-27T00:00:00.000Z",0.03393,0.0374,0.03561,0.03406,9446840
"2024-03-26T00:00:00.000Z",0.03417,0.03742,0.03417,0.03584,7683493
"2024-03-25T00:00:00.000Z",0.03269,0.03489,0.0331,0.03426,3357479
"2024-03-24T00:00:00.000Z",0.03138,0.03333,0.03235,0.03313,4083432
"2024-03-23T00:00:00.000Z",0.03123,0.03336,0.03166,0.0321,2897033
"2024-03-22T00:00:00.000Z",0.03069,0.03351,0.03195,0.03159,3348991
"2024-03-21T00:00:00.000Z",0.03123,0.03409,0.0323,0.03183,8479918
"2024-03-20T00:00:00.000Z",0.02719,0.03337,0.02864,0.03231,15149970
"2024-03-19T00:00:00.000Z",0.0262,0.03177,0.03163,0.02867,18611386
"2024-03-18T00:00:00.000Z",0.03076,0.03569,0.03563,0.03165,11569838
"2024-03-17T00:00:00.000Z",0.03206,0.03684,0.03399,0.03556,9974960
"2024-03-16T00:00:00.000Z",0.03344,0.04199,0.03751,0.034,41809922
"2024-03-15T00:00:00.000Z",0.03335,0.04269,0.03505,0.03751,37968284
"2024-03-14T00:00:00.000Z",0.03343,0.03628,0.0361,0.03519,16665678
"2024-03-13T00:00:00.000Z",0.03352,0.0402,0.03382,0.03592,19027643
"2024-03-12T00:00:00.000Z",0.03181,0.03547,0.03539,0.03387,11552391
"2024-03-11T00:00:00.000Z",0.03357,0.03715,0.03543,0.03531,11155255
"2024-03-10T00:00:00.000Z",0.03348,0.04043,0.03555,0.03531,38719054
"2024-03-09T00:00:00.000Z",0.02986,0.04359,0.03022,0.03557,72067576
"2024-03-08T00:00:00.000Z",0.02832,0.03025,0.02969,0.03006,11179812
"2024-03-07T00:00:00.000Z",0.02953,0.03218,0.02958,0.0297,21556970
"2024-03-06T00:00:00.000Z",0.0266,0.03064,0.02794,0.0296,29176329
"2024-03-05T00:00:00.000Z",0.02449,0.03389,0.02482,0.02788,72573683
"2024-03-04T00:00:00.000Z",0.02414,0.02533,0.02419,0.02488,9220795
"2024-03-03T00:00:00.000Z",0.02375,0.0258,0.02533,0.02414,6033599
"2024-03-02T00:00:00.000Z",0.02487,0.02613,0.02553,0.02527,9206422
"2024-03-01T00:00:00.000Z",0.02443,0.02561,0.02478,0.02553,7083050
"2024-02-29T00:00:00.000Z",0.02383,0.02568,0.02409,0.02481,9633169
