"time","open","high","low","close","volume"
"2024-05-15T00:00:00.000Z","22.50","24.63","22.21","24.63","179.92915775"
"2024-05-14T00:00:00.000Z","23.20","23.20","22.01","22.30","126.09709089"
"2024-05-13T00:00:00.000Z","23.27","23.68","22.76","23.01","92.75277648"
"2024-05-12T00:00:00.000Z","23.47","23.99","23.45","23.66","24.41270196"
"2024-05-11T00:00:00.000Z","23.97","24.03","23.42","23.42","4.80190587"
"2024-05-10T00:00:00.000Z","24.77","24.99","23.42","23.54","46.49530069"
"2024-05-09T00:00:00.000Z","24.00","24.57","23.43","24.48","89.52765615"
"2024-05-08T00:00:00.000Z","24.33","24.51","23.59","23.90","114.68442565"
"2024-05-07T00:00:00.000Z","24.45","25.51","24.45","24.69","31.97939743"
"2024-05-06T00:00:00.000Z","24.98","25.60","24.47","24.56","108.74769233"
"2024-05-05T00:00:00.000Z","24.57","25.51","24.53","25.03","33.48315114"
"2024-05-04T00:00:00.000Z","24.47","25.07","24.40","24.91","51.25138750"
"2024-05-03T00:00:00.000Z","24.07","24.85","23.68","24.58","110.09947544"
"2024-05-02T00:00:00.000Z","23.04","24.11","22.40","24.11","190.79219387"
"2024-05-01T00:00:00.000Z","23.04","23.33","22.15","23.01","164.13284343"
"2024-04-30T00:00:00.000Z","25.26","25.37","22.44","22.99","1348.69084980"
"2024-04-29T00:00:00.000Z","25.31","25.35","24.29","25.17","81.46569437"
"2024-04-28T00:00:00.000Z","25.68","26.09","25.24","25.24","146.69018854"
"2024-04-27T00:00:00.000Z","25.24","25.69","24.90","25.62","83.96173426"
"2024-04-26T00:00:00.000Z","25.89","25.89","25.06","25.32","36.20590567"
"2024-04-25T00:00:00.000Z","25.74","26.32","24.86","25.89","207.41810511"
"2024-04-24T00:00:00.000Z","27.14","27.14","25.52","25.52","180.49139681"
"2024-04-23T00:00:00.000Z","28.25","28.40","27.22","27.41","191.35732051"
"2024-04-22T00:00:00.000Z","29.14","29.56","28.26","28.34","326.54219024"
"2024-04-21T00:00:00.000Z","28.52","29.50","28.38","29.50","615.47337456"
"2024-04-20T00:00:00.000Z","26.27","28.42","26.09","28.42","97.53174514"
"2024-04-19T00:00:00.000Z","25.71","26.56","24.16","25.74","509.05435417"
"2024-04-18T00:00:00.000Z","25.06","26.34","25.03","26.08","58.23773541"
"2024-04-17T00:00:00.000Z","26.29","26.34","24.78","25.19","282.25352818"
"2024-04-16T00:00:00.000Z","26.18","26.54","25.06","26.15","360.62767028"
"2024-04-15T00:00:00.000Z","28.37","28.99","25.76","26.38","1037.08175592"
"2024-04-14T00:00:00.000Z","26.43","28.75","25.44","28.59","1464.72196304"
"2024-04-13T00:00:00.000Z","30.54","31.17","23.98","26.37","2464.14277385"
"2024-04-12T00:00:00.000Z","35.58","37.11","29.13","30.72","1748.54419117"
"2024-04-11T00:00:00.000Z","37.96","39.44","34.65","35.54","1264.57894554"
"2024-04-10T00:00:00.000Z","35.14","42.41","35.14","37.96","3474.85322212"
"2024-04-09T00:00:00.000Z","36.09","38.82","34.41","34.96","966.94411593"
"2024-04-08T00:00:00.000Z","38.99","44.99","35.48","36.12","3947.89426235"
"2024-04-07T00:00:00.000Z","30.56","47.73","30.56","38.83","4991.18355096"
"2024-04-06T00:00:00.000Z","30.06","30.57","30.06","30.42","157.94728227"
"2024-04-05T00:00:00.000Z","30.21","30.39","29.21","29.80","361.96803210"
"2024-04-04T00:00:00.000Z","29.30","31.04","29.02","30.30","222.24060535"
"2024-04-03T00:00:00.000Z","29.73","30.30","28.54","29.38","442.33447931"
"2024-04-02T00:00:00.000Z","33.65","33.65","29.54","29.98","1216.11144471"
"2024-04-01T00:00:00.000Z","35.25","36.40","32.01","33.57","610.47252947"
"2024-03-31T00:00:00.000Z","34.51","36.03","33.32","35.37","1133.98268334"
"2024-03-30T00:00:00.000Z","34.18","36.04","34.18","34.47","595.97304255"
"2024-03-29T00:00:00.000Z","34.22","34.55","33.63","34.25","186.52366399"
"2024-03-28T00:00:00.000Z","33.09","34.51","30.05","34.33","770.17930197"
"2024-03-27T00:00:00.000Z","34.36","34.77","32.78","33.02","400.58296731"
"2024-03-26T00:00:00.000Z","35.34","35.95","34.08","34.27","260.31225065"
"2024-03-25T00:00:00.000Z","34.54","36.48","34.29","35.36","1026.90180567"
"2024-03-24T00:00:00.000Z","34.41","35.28","32.75","34.53","774.17131664"
"2024-03-23T00:00:00.000Z","32.53","35.38","32.53","34.85","1803.32760583"
"2024-03-22T00:00:00.000Z","30.99","32.64","30.64","32.37","760.53321059"
"2024-03-21T00:00:00.000Z","31.27","31.89","30.54","30.95","736.77711124"
"2024-03-20T00:00:00.000Z","29.61","31.83","27.48","31.45","2264.80417648"
"2024-03-19T00:00:00.000Z","34.30","34.31","29.53","29.60","1960.30808425"
"2024-03-18T00:00:00.000Z","35.85","37.30","33.81","34.60","689.36101510"
"2024-03-17T00:00:00.000Z","35.14","37.29","33.54","35.97","919.61117421"
"2024-03-16T00:00:00.000Z","38.61","39.17","34.41","34.62","861.51742130"
"2024-03-15T00:00:00.000Z","39.70","40.21","36.69","38.58","788.06652538"
"2024-03-14T00:00:00.000Z","40.74","41.04","37.65","39.43","1115.38025231"
"2024-03-13T00:00:00.000Z","38.64","42.40","37.77","40.75","1192.75383050"
"2024-03-12T00:00:00.000Z","38.06","41.20","35.71","38.29","1925.70483028"
"2024-03-11T00:00:00.000Z","34.69","38.04","33.74","37.97","1024.66020492"
"2024-03-10T00:00:00.000Z","36.66","40.17","34.14","34.56","1086.72583274"
"2024-03-09T00:00:00.000Z","35.42","36.78","35.07","36.51","465.27146418"
"2024-03-08T00:00:00.000Z","33.33","35.47","32.53","35.04","316.59074543"
"2024-03-07T00:00:00.000Z","31.64","34.38","31.05","33.04","1395.55240293"
"2024-03-06T00:00:00.000Z","30.54","31.91","29.59","31.90","525.94596519"
"2024-03-05T00:00:00.000Z","33.31","33.45","28.78","30.66","1462.74288778"
"2024-03-04T00:00:00.000Z","33.87","36.67","32.19","33.41","1096.97366575"
