"time","open","high","low","close","volume"
"2023-06-27T00:00:00.000Z","0.18490000","0.19000000","0.18370000","0.18930000","6982.70000000"
"2023-06-26T00:00:00.000Z","0.18930000","0.19500000","0.16520000","0.18210000","11670.70000000"
"2023-06-25T00:00:00.000Z","0.17320000","0.19600000","0.16600000","0.18930000","8598.90000000"
"2023-06-24T00:00:00.000Z","0.17750000","0.18920000","0.17110000","0.17600000","17620.60000000"
"2023-06-23T00:00:00.000Z","0.18250000","0.18930000","0.17090000","0.18670000","13061.20000000"
"2023-06-22T00:00:00.000Z","0.18070000","0.25830000","0.16610000","0.18240000","51480.20000000"
"2023-06-21T00:00:00.000Z","0.17900000","0.18350000","0.16650000","0.17990000","20038.20000000"
"2023-06-20T00:00:00.000Z","0.16880000","0.17860000","0.15000000","0.16610000","26086.20000000"
"2023-06-19T00:00:00.000Z","0.17100000","0.17220000","0.15900000","0.17220000","1846.50000000"
"2023-06-18T00:00:00.000Z","0.16890000","0.17800000","0.15600000","0.17190000","13561.00000000"
"2023-06-17T00:00:00.000Z","0.17000000","0.17840000","0.13500000","0.16890000","36692.80000000"
"2023-06-16T00:00:00.000Z","0.16750000","0.17260000","0.12900000","0.17000000","25780.30000000"
"2023-06-15T00:00:00.000Z","0.16390000","0.17270000","0.14820000","0.16600000","33027.90000000"
"2023-06-14T00:00:00.000Z","0.17200000","0.17680000","0.14910000","0.16390000","18951.50000000"
"2023-06-13T00:00:00.000Z","0.16330000","0.17270000","0.13580000","0.17120000","110321.90000000"
"2023-06-12T00:00:00.000Z","0.15810000","0.16890000","0.13570000","0.16330000","173231.50000000"
"2023-06-11T00:00:00.000Z","0.16490000","0.16950000","0.15000000","0.16730000","204865.30000000"
"2023-06-10T00:00:00.000Z","0.19160000","0.19360000","0.15000000","0.16040000","90788.50000000"
"2023-06-09T00:00:00.000Z","0.20180000","0.20210000","0.15000000","0.19540000","77780.40000000"
"2023-06-08T00:00:00.000Z","0.20680000","0.20750000","0.19560000","0.20180000","63691.70000000"
"2023-06-07T00:00:00.000Z","0.22290000","0.22390000","0.20280000","0.20680000","251472.10000000"
"2023-06-06T00:00:00.000Z","0.21750000","0.22480000","0.21070000","0.22210000","468065.00000000"
"2023-06-05T00:00:00.000Z","0.23850000","0.23850000","0.21130000","0.21750000","141929.50000000"
"2023-06-04T00:00:00.000Z","0.24000000","0.24320000","0.23880000","0.23880000","6792.50000000"
