"time","open","high","low","close","volume"
"2024-06-14T00:00:00.000Z","6.37500000","6.47700000","6.00800000","6.16200000","6270.14000000"
"2024-06-13T00:00:00.000Z","6.70900000","6.73200000","6.34800000","6.37300000","5592.09000000"
"2024-06-12T00:00:00.000Z","6.40300000","6.92300000","6.35900000","6.73400000","6036.82000000"
"2024-06-11T00:00:00.000Z","6.48400000","6.55000000","6.22900000","6.40700000","11955.72000000"
"2024-06-10T00:00:00.000Z","6.52000000","6.57600000","6.36500000","6.48600000","5348.64000000"
"2024-06-09T00:00:00.000Z","6.38700000","6.52800000","6.38700000","6.52000000","2419.26000000"
"2024-06-08T00:00:00.000Z","6.65200000","6.97600000","6.35000000","6.37300000","6639.19000000"
"2024-06-07T00:00:00.000Z","7.14800000","7.28300000","6.24600000","6.65100000","11361.95000000"
"2024-06-06T00:00:00.000Z","7.25500000","7.28200000","7.06400000","7.14300000","5441.17000000"
"2024-06-05T00:00:00.000Z","7.19300000","7.29300000","7.15700000","7.23800000","2546.81000000"
"2024-06-04T00:00:00.000Z","7.01300000","7.22700000","6.94100000","7.19700000","4757.74000000"
"2024-06-03T00:00:00.000Z","6.98900000","7.18600000","6.93800000","7.01000000","3575.38000000"
"2024-06-02T00:00:00.000Z","7.06900000","7.11700000","6.92300000","6.99300000","5884.91000000"
"2024-06-01T00:00:00.000Z","6.99800000","7.12700000","6.96400000","7.05200000","1765.29000000"
"2024-05-31T00:00:00.000Z","6.99500000","7.05000000","6.82200000","6.99800000","3595.65000000"
"2024-05-30T00:00:00.000Z","7.18500000","7.24100000","6.93100000","7.00200000","4092.75000000"
"2024-05-29T00:00:00.000Z","7.37600000","7.55400000","7.15100000","7.18700000","5052.67000000"
"2024-05-28T00:00:00.000Z","7.63400000","7.65000000","7.28500000","7.36700000","4150.85000000"
"2024-05-27T00:00:00.000Z","7.56100000","7.76300000","7.38600000","7.64100000","4588.45000000"
"2024-05-26T00:00:00.000Z","7.41700000","7.63400000","7.37300000","7.54900000","2675.46000000"
"2024-05-25T00:00:00.000Z","7.21800000","7.41800000","7.21300000","7.41800000","1901.25000000"
"2024-05-24T00:00:00.000Z","7.19900000","7.38500000","7.02600000","7.24700000","3158.97000000"
"2024-05-23T00:00:00.000Z","7.46800000","7.59200000","6.91400000","7.19300000","10043.55000000"
"2024-05-22T00:00:00.000Z","7.61000000","7.68300000","7.39000000","7.46800000","4327.57000000"
"2024-05-21T00:00:00.000Z","7.57400000","7.71600000","7.44200000","7.62300000","8432.56000000"
"2024-05-20T00:00:00.000Z","6.94300000","7.57200000","6.85600000","7.57200000","8233.16000000"
"2024-05-19T00:00:00.000Z","7.15500000","7.16900000","6.89500000","6.93700000","2024.52000000"
"2024-05-18T00:00:00.000Z","7.19200000","7.22000000","7.07200000","7.15500000","1799.23000000"
"2024-05-17T00:00:00.000Z","7.02700000","7.28900000","7.00200000","7.19000000","4282.38000000"
"2024-05-16T00:00:00.000Z","6.97400000","7.05800000","6.82100000","7.01700000","6846.04000000"
"2024-05-15T00:00:00.000Z","6.47500000","7.02900000","6.47100000","7.00300000","5339.75000000"
"2024-05-14T00:00:00.000Z","6.66800000","6.72700000","6.47900000","6.57000000","3498.35000000"
"2024-05-13T00:00:00.000Z","6.66500000","6.80900000","6.44600000","6.67000000","4114.40000000"
"2024-05-12T00:00:00.000Z","6.65400000","6.78900000","6.59500000","6.67300000","5126.73000000"
"2024-05-11T00:00:00.000Z","6.74500000","6.79600000","6.64500000","6.65900000","3735.70000000"
"2024-05-10T00:00:00.000Z","7.02400000","7.13900000","6.70200000","6.76000000","4595.68000000"
"2024-05-09T00:00:00.000Z","6.97400000","7.60100000","6.78200000","7.02900000","5790.30000000"
"2024-05-08T00:00:00.000Z","7.01300000","7.18200000","6.88900000","7.03000000","9174.73000000"
"2024-05-07T00:00:00.000Z","7.12100000","7.28900000","6.98500000","7.00000000","2442.78000000"
"2024-05-06T00:00:00.000Z","7.29800000","7.46600000","7.06500000","7.11900000","20447.65000000"
"2024-05-05T00:00:00.000Z","7.11700000","7.39200000","7.02500000","7.30300000","4392.16000000"
"2024-05-04T00:00:00.000Z","7.33900000","7.34600000","7.11700000","7.14400000","3833.24000000"
"2024-05-03T00:00:00.000Z","7.27600000","7.38500000","7.01000000","7.24400000","3796.35000000"
"2024-05-02T00:00:00.000Z","6.89200000","7.39200000","6.69900000","7.28100000","6588.28000000"
"2024-05-01T00:00:00.000Z","6.41000000","6.92800000","6.13600000","6.88600000","10377.92000000"
"2024-04-30T00:00:00.000Z","6.56800000","6.65700000","6.05400000","6.41400000","8670.76000000"
"2024-04-29T00:00:00.000Z","6.74700000","6.82000000","6.47500000","6.59400000","13248.35000000"
"2024-04-28T00:00:00.000Z","6.80300000","6.93600000","6.69900000","6.70400000","3019.57000000"
"2024-04-27T00:00:00.000Z","6.76700000","6.83000000","6.50000000","6.79600000","3351.33000000"
"2024-04-26T00:00:00.000Z","6.85000000","7.00000000","6.72000000","6.75100000","9241.98000000"
"2024-04-25T00:00:00.000Z","6.92600000","6.99400000","6.68900000","6.85000000","4290.38000000"
"2024-04-24T00:00:00.000Z","7.24600000","7.49000000","6.85400000","6.92600000","10047.85000000"
"2024-04-23T00:00:00.000Z","7.46500000","7.52700000","7.21100000","7.24800000","9450.57000000"
"2024-04-22T00:00:00.000Z","7.14600000","7.56900000","7.10200000","7.49200000","17340.49000000"
"2024-04-21T00:00:00.000Z","7.21800000","7.28000000","6.97200000","7.13100000","8802.84000000"
"2024-04-20T00:00:00.000Z","6.66600000","7.26700000","6.62400000","7.21400000","8295.04000000"
"2024-04-19T00:00:00.000Z","6.77300000","6.90300000","6.27600000","6.69000000","26967.92000000"
"2024-04-18T00:00:00.000Z","6.56500000","6.82200000","6.46200000","6.77700000","14739.41000000"
"2024-04-17T00:00:00.000Z","6.68300000","6.77700000","6.33000000","6.58400000","13030.43000000"
"2024-04-16T00:00:00.000Z","6.69700000","6.79800000","6.37900000","6.70100000","24433.90000000"
"2024-04-15T00:00:00.000Z","6.83500000","7.19600000","6.44600000","6.71800000","38225.28000000"
"2024-04-14T00:00:00.000Z","6.38500000","6.92700000","6.20400000","6.89000000","14832.51000000"
"2024-04-13T00:00:00.000Z","7.23900000","7.57900000","5.85000000","6.44200000","24205.01000000"
"2024-04-12T00:00:00.000Z","8.38500000","8.47900000","6.63000000","7.26000000","27392.92000000"
"2024-04-11T00:00:00.000Z","8.39100000","8.51600000","8.19500000","8.38300000","8798.92000000"
"2024-04-10T00:00:00.000Z","8.66300000","8.69400000","8.13700000","8.40200000","9503.37000000"
"2024-04-09T00:00:00.000Z","9.05900000","9.12200000","8.64000000","8.66500000","19398.31000000"
"2024-04-08T00:00:00.000Z","8.67300000","9.08900000","8.58000000","9.03900000","9604.74000000"
"2024-04-07T00:00:00.000Z","8.47100000","8.72700000","8.45600000","8.69200000","2749.48000000"
"2024-04-06T00:00:00.000Z","8.36400000","8.53600000","8.33500000","8.53500000","4745.85000000"
"2024-04-05T00:00:00.000Z","8.48400000","8.50300000","8.08200000","8.39600000","4988.20000000"
"2024-04-04T00:00:00.000Z","8.42200000","8.69800000","8.26900000","8.47800000","5795.75000000"
"2024-04-03T00:00:00.000Z","8.60300000","8.77300000","8.28900000","8.45600000","13162.51000000"
"2024-04-02T00:00:00.000Z","9.13300000","9.13300000","8.38300000","8.59900000","29468.46000000"
"2024-04-01T00:00:00.000Z","9.62900000","9.73200000","8.93300000","9.15900000","19358.37000000"
"2024-03-31T00:00:00.000Z","9.42200000","9.64700000","9.42200000","9.62900000","10936.11000000"
"2024-03-30T00:00:00.000Z","9.59700000","9.69200000","9.39600000","9.44000000","8657.56000000"
"2024-03-29T00:00:00.000Z","9.50700000","9.79900000","9.36000000","9.58800000","7472.81000000"
"2024-03-28T00:00:00.000Z","9.43300000","9.64200000","9.30700000","9.52800000","11571.21000000"
"2024-03-27T00:00:00.000Z","9.65600000","9.80500000","9.31600000","9.45300000","15965.51000000"
"2024-03-26T00:00:00.000Z","9.71100000","10.03400000","9.53300000","9.69700000","10233.07000000"
"2024-03-25T00:00:00.000Z","9.34500000","9.90200000","9.28000000","9.71400000","24378.73000000"
"2024-03-24T00:00:00.000Z","9.00000000","9.41900000","8.96900000","9.37200000","13938.82000000"
"2024-03-23T00:00:00.000Z","8.93400000","9.55400000","8.86500000","9.00000000","14251.11000000"
"2024-03-22T00:00:00.000Z","9.15900000","9.34800000","8.71000000","8.91700000","7728.86000000"
"2024-03-21T00:00:00.000Z","9.45300000","9.57800000","9.07000000","9.18500000","13400.27000000"
"2024-03-20T00:00:00.000Z","8.81300000","9.55500000","8.51100000","9.47600000","15124.14000000"
"2024-03-19T00:00:00.000Z","9.88500000","9.97700000","8.61100000","8.77300000","21368.21000000"
"2024-03-18T00:00:00.000Z","10.06300000","10.44900000","9.60800000","9.89000000","18794.39000000"
"2024-03-17T00:00:00.000Z","9.67600000","10.23800000","9.21400000","10.09200000","16838.89000000"
"2024-03-16T00:00:00.000Z","10.74500000","10.88900000","9.52700000","9.69900000","14267.50000000"
"2024-03-15T00:00:00.000Z","11.58800000","11.69800000","10.02000000","10.80100000","21280.17000000"
"2024-03-14T00:00:00.000Z","11.26800000","11.89100000","10.69500000","11.58800000","38142.98000000"
"2024-03-13T00:00:00.000Z","10.71300000","11.31900000","10.62100000","11.31900000","15912.76000000"
"2024-03-12T00:00:00.000Z","11.30300000","11.41500000","10.09000000","10.71300000","23456.20000000"
"2024-03-11T00:00:00.000Z","10.24500000","11.68000000","9.66600000","11.30300000","36612.59000000"
"2024-03-10T00:00:00.000Z","10.47800000","10.56200000","9.98500000","10.25900000","9421.87000000"
"2024-03-09T00:00:00.000Z","10.62900000","10.94300000","10.41500000","10.52300000","9865.32000000"
"2024-03-08T00:00:00.000Z","10.39500000","10.70100000","9.97800000","10.62900000","17368.50000000"
"2024-03-07T00:00:00.000Z","10.54100000","11.00000000","10.24800000","10.42400000","21823.44000000"
"2024-03-06T00:00:00.000Z","9.34500000","10.55700000","8.50000000","10.53100000","25150.06000000"
"2024-03-05T00:00:00.000Z","9.83800000","10.80000000","8.73700000","9.29200000","44778.46000000"
"2024-03-04T00:00:00.000Z","9.80300000","10.31600000","9.60600000","9.94100000","37354.83000000"
"2024-03-03T00:00:00.000Z","9.37000000","9.89600000","8.67200000","9.80500000","23734.33000000"
"2024-03-02T00:00:00.000Z","8.65800000","9.37000000","8.53200000","9.37000000","27214.43000000"
"2024-03-01T00:00:00.000Z","8.23200000","8.65600000","8.17900000","8.64600000","30658.29000000"
"2024-02-29T00:00:00.000Z","8.32500000","8.88400000","8.04300000","8.27600000","21789.14000000"
"2024-02-28T00:00:00.000Z","8.39300000","8.67200000","7.88900000","8.34400000","30118.93000000"
"2024-02-27T00:00:00.000Z","8.11400000","8.44900000","7.93500000","8.39000000","27589.52000000"
"2024-02-26T00:00:00.000Z","7.93600000","8.11000000","7.59700000","8.11000000","11106.27000000"
"2024-02-25T00:00:00.000Z","7.82300000","7.93900000","7.69200000","7.92500000","4459.35000000"
"2024-02-24T00:00:00.000Z","7.58400000","7.88100000","7.44300000","7.80900000","5889.89000000"
"2024-02-23T00:00:00.000Z","7.48100000","7.65700000","7.29000000","7.56200000","8734.11000000"
"2024-02-22T00:00:00.000Z","7.47300000","7.67800000","7.28400000","7.49400000","8212.66000000"
"2024-02-21T00:00:00.000Z","7.74700000","7.81300000","7.25000000","7.45700000","13394.63000000"
"2024-02-20T00:00:00.000Z","8.03400000","8.11000000","7.44800000","7.75100000","19258.75000000"
"2024-02-19T00:00:00.000Z","7.83200000","8.15000000","7.64300000","8.03300000","8312.24000000"
"2024-02-18T00:00:00.000Z","7.70500000","7.90700000","7.65600000","7.81200000","4224.61000000"
"2024-02-17T00:00:00.000Z","7.64300000","7.70500000","7.30200000","7.70400000","11921.11000000"
"2024-02-16T00:00:00.000Z","7.76300000","7.86500000","7.51400000","7.65800000","4160.64000000"
"2024-02-15T00:00:00.000Z","7.66200000","7.94700000","7.53400000","7.77800000","9483.33000000"
"2024-02-14T00:00:00.000Z","7.34200000","7.73300000","7.00000000","7.66200000","13863.49000000"
"2024-02-13T00:00:00.000Z","7.35000000","7.46600000","7.13100000","7.32800000","9353.69000000"
"2024-02-12T00:00:00.000Z","7.08700000","7.37600000","6.98700000","7.34200000","6493.88000000"
"2024-02-11T00:00:00.000Z","7.20300000","7.35800000","7.08100000","7.09000000","6473.55000000"
"2024-02-10T00:00:00.000Z","7.21500000","7.35500000","7.06900000","7.23400000","7112.35000000"
"2024-02-09T00:00:00.000Z","7.01800000","7.33000000","6.97500000","7.18800000","4562.98000000"
"2024-02-08T00:00:00.000Z","6.95500000","7.10800000","6.87400000","7.01500000","14697.34000000"
"2024-02-07T00:00:00.000Z","6.79900000","6.95800000","6.67700000","6.93200000","8786.36000000"
"2024-02-06T00:00:00.000Z","6.71700000","6.83300000","6.64400000","6.83000000","10983.25000000"
"2024-02-05T00:00:00.000Z","6.67700000","6.96900000","6.59700000","6.73100000","7906.92000000"
"2024-02-04T00:00:00.000Z","6.81900000","6.83800000","6.63100000","6.65700000","1272.75000000"
"2024-02-03T00:00:00.000Z","6.94900000","6.99800000","6.81900000","6.83400000","3418.43000000"
"2024-02-02T00:00:00.000Z","6.79500000","7.01700000","6.70000000","6.94300000","4147.35000000"
"2024-02-01T00:00:00.000Z","6.66800000","6.82000000","6.53900000","6.76600000","1768.96000000"
"2024-01-31T00:00:00.000Z","6.85900000","6.88100000","6.58800000","6.64200000","4707.63000000"
"2024-01-30T00:00:00.000Z","7.02600000","7.08100000","6.82300000","6.86100000","14013.11000000"
"2024-01-29T00:00:00.000Z","6.86700000","7.27900000","6.71100000","7.03700000","17253.59000000"
"2024-01-28T00:00:00.000Z","6.67600000","6.86500000","6.58700000","6.86500000","5517.97000000"
"2024-01-27T00:00:00.000Z","6.67600000","6.74800000","6.53900000","6.66100000","7229.06000000"
"2024-01-26T00:00:00.000Z","6.40200000","6.71900000","6.36700000","6.65200000","6037.76000000"
"2024-01-25T00:00:00.000Z","6.44900000","6.56300000","6.35300000","6.44400000","2387.37000000"
"2024-01-24T00:00:00.000Z","6.36600000","6.53700000","6.26700000","6.45800000","20817.07000000"
"2024-01-23T00:00:00.000Z","6.38000000","6.45000000","6.01000000","6.34400000","12638.58000000"
