"time","low","high","open","close","volume"
"2023-08-01T00:00:00.000Z",0.02426,0.02551,0.02551,0.02526,23584389
"2023-08-02T00:00:00.000Z",0.02422,0.02533,0.02531,0.02448,10640569
"2023-08-03T00:00:00.000Z",0.02425,0.0247,0.02448,0.02454,3961699
"2023-08-04T00:00:00.000Z",0.02392,0.02459,0.02453,0.02424,6392283
"2023-08-05T00:00:00.000Z",0.0241,0.02448,0.02424,0.02441,4072274
"2023-08-06T00:00:00.000Z",0.02399,0.02455,0.02442,0.02415,4738084
"2023-08-07T00:00:00.000Z",0.02357,0.02443,0.02415,0.02437,7629101
"2023-08-08T00:00:00.000Z",0.0239,0.02461,0.02434,0.02451,6380256
"2023-08-09T00:00:00.000Z",0.02399,0.02457,0.02446,0.02423,11645507
"2023-08-10T00:00:00.000Z",0.02417,0.02446,0.02429,0.02427,6492761
"2023-08-11T00:00:00.000Z",0.02397,0.02432,0.02428,0.02418,4536599
"2023-08-12T00:00:00.000Z",0.02405,0.02423,0.02417,0.02415,3990966
"2023-08-13T00:00:00.000Z",0.02389,0.02438,0.02417,0.02409,7993400
"2023-08-14T00:00:00.000Z",0.02375,0.02427,0.02405,0.02415,6912015
"2023-08-15T00:00:00.000Z",0.02182,0.02413,0.02412,0.02269,9492125
"2023-08-16T00:00:00.000Z",0.02072,0.02269,0.02268,0.02128,19560877
"2023-08-17T00:00:00.000Z",0.01772,0.02157,0.02129,0.01909,31025935
"2023-08-18T00:00:00.000Z",0.01895,0.01978,0.01907,0.01975,24637492
"2023-08-19T00:00:00.000Z",0.01968,0.02033,0.01976,0.02021,8509151
"2023-08-20T00:00:00.000Z",0.02006,0.0206,0.02019,0.02036,9018568
"2023-08-21T00:00:00.000Z",0.0193,0.02034,0.02034,0.01977,8955649
"2023-08-22T00:00:00.000Z",0.01895,0.0198,0.01979,0.01977,6998619
"2023-08-23T00:00:00.000Z",0.01976,0.0205,0.01978,0.02019,8443462
"2023-08-24T00:00:00.000Z",0.01953,0.02041,0.02021,0.01973,6503390
"2023-08-25T00:00:00.000Z",0.01938,0.02011,0.01973,0.01994,7990555
"2023-08-26T00:00:00.000Z",0.01979,0.02012,0.01993,0.01983,2974529
"2023-08-27T00:00:00.000Z",0.01966,0.01999,0.01984,0.01978,4436953
"2023-08-28T00:00:00.000Z",0.01928,0.01984,0.01975,0.01954,9436274
"2023-08-29T00:00:00.000Z",0.01905,0.02046,0.01956,0.02029,16150040
"2023-08-30T00:00:00.000Z",0.01943,0.02032,0.0203,0.0196,8554763
"2023-08-31T00:00:00.000Z",0.01829,0.01961,0.01961,0.01861,8972540
"2023-09-01T00:00:00.000Z",0.01813,0.01872,0.01861,0.01827,6919868
"2023-09-02T00:00:00.000Z",0.01784,0.01833,0.01827,0.01823,14739875
"2023-09-03T00:00:00.000Z",0.01801,0.0186,0.01822,0.01823,12970904
"2023-09-04T00:00:00.000Z",0.01797,0.01861,0.01823,0.01821,6586598
"2023-09-05T00:00:00.000Z",0.01799,0.01867,0.01818,0.01861,8870297
"2023-09-06T00:00:00.000Z",0.0181,0.01872,0.01862,0.0186,7239637
"2023-09-07T00:00:00.000Z",0.0183,0.01903,0.01862,0.01897,9997228
